session,experiment,segment,nav
2021-03-02,S00,train,0.895007540872985
2021-03-03,S00,train,0.8940895041279153
2021-03-04,S00,train,0.8938899411179522
2021-03-05,S00,train,0.8935689872009369
2021-03-08,S00,train,0.8926647591306146
2021-03-09,S00,train,0.8940176253217484
2021-03-10,S00,train,0.8938108780559478
2021-03-11,S00,train,0.8936692869797179
2021-03-12,S00,train,0.8935243510861741
2021-03-15,S00,train,0.8936378961821988
2021-03-16,S00,train,0.8933501917706129
2021-03-17,S00,train,0.8933917186033244
2021-03-18,S00,train,0.8930909524027411
2021-03-19,S00,train,0.893057424556073
2021-03-22,S00,train,0.8926492871295626
2021-03-23,S00,train,0.892140667556222
2021-03-24,S00,train,0.8918086188511635
2021-03-25,S00,train,0.8922976117681019
2021-03-26,S00,train,0.8922685421381839
2021-03-29,S00,train,0.8918886026035702
2021-03-30,S00,train,0.8919318607184353
2021-03-31,S00,train,0.8917968515934805
2021-04-01,S00,train,0.8916638878510245
2021-04-05,S00,train,0.8912507012732249
2021-04-06,S00,train,0.8911881911477323
2021-04-07,S00,train,0.8911087606068082
2021-04-08,S00,train,0.8906939509891697
2021-04-09,S00,train,0.8905153791225559
2021-04-12,S00,train,0.8901771705711473
2021-04-13,S00,train,0.8898429170452695
2021-04-14,S00,train,0.8901298281694189
2021-04-15,S00,train,0.8896200241444331
2021-04-16,S00,train,0.8897388684401704
2021-04-19,S00,train,0.8897743999551737
2021-04-20,S00,train,0.889326666765172
2021-04-21,S00,train,0.8895503226668415
2021-04-22,S00,train,0.889363729041604
2021-04-23,S00,train,0.889354482675524
2021-04-26,S00,train,0.8893189562216756
2021-04-27,S00,train,0.8889385516400982
2021-04-28,S00,train,0.8886033392832686
2021-04-29,S00,train,0.8887321890405883
2021-04-30,S00,train,0.8889683714662918
2021-05-03,S00,train,0.8889059612038253
2021-05-04,S00,train,0.8889163280363241
2021-05-05,S00,train,0.8889601469444434
2021-05-06,S00,train,0.8887294194712851
2021-05-07,S00,train,0.8887137356930145
2021-05-10,S00,train,0.8886722690191694
2021-05-11,S00,train,0.8887327750223128
2021-05-12,S00,train,0.8884044380910997
2021-05-13,S00,train,0.8882511209948917
2021-05-14,S00,train,0.8883967949566397
2021-05-17,S00,train,0.8883242726101186
2021-05-18,S00,train,0.888275216957266
2021-05-19,S00,train,0.8880100632658475
2021-05-20,S00,train,0.8879301169615084
2021-05-21,S00,train,0.8878255615510056
2021-05-24,S00,train,0.8877472171799933
2021-05-25,S00,train,0.8875831470553797
2021-05-26,S00,train,0.8877252955920765
2021-05-27,S00,train,0.8873889973481498
2021-05-28,S00,train,0.8871765150134886
2021-06-01,S00,train,0.8869416989049493
2021-06-02,S00,train,0.8866381635770467
2021-06-03,S00,train,0.8862542420581903
2021-06-04,S00,train,0.8864615680052813
2021-06-07,S00,train,0.8860548379146376
2021-06-08,S00,train,0.8860162779624767
2021-06-09,S00,train,0.8859001808329767
2021-06-10,S00,train,0.8858835623496587
2021-06-11,S00,train,0.885463652862341
2021-06-14,S00,train,0.8852579220610385
2021-06-15,S00,train,0.8852528313566005
2021-06-16,S00,train,0.8850867804253592
2021-06-17,S00,train,0.8841634525306946
2021-06-18,S00,train,0.8835588326834916
2021-06-21,S00,train,0.8837289444575462
2021-06-22,S00,train,0.8834674489097378
2021-06-23,S00,train,0.8832874455221759
2021-06-24,S00,train,0.8833412327750795
2021-06-25,S00,train,0.8832619568086301
2021-06-28,S00,train,0.8830425629268064
2021-06-29,S00,train,0.8827464135637527
2021-06-30,S00,train,0.8828065313445684
2021-07-01,S00,train,0.8826416179259369
2021-07-02,S00,train,0.882304083582107
2021-07-06,S00,train,0.8819917399647017
2021-07-07,S00,train,0.8813282442576138
2021-07-08,S00,train,0.8812058811425013
2021-07-09,S00,train,0.8814457149093038
2021-07-12,S00,train,0.8811582817631326
2021-07-13,S00,train,0.8807276944009397
2021-07-14,S00,train,0.8801961870738407
2021-07-15,S00,train,0.8799827839451196
2021-07-16,S00,train,0.879758701089606
2021-07-19,S00,train,0.8799023849609474
2021-07-20,S00,train,0.8805503463806421
2021-07-21,S00,train,0.8808968006657916
2021-07-22,S00,train,0.8806847822925148
2021-07-23,S00,train,0.8804888034645061
2021-07-26,S00,train,0.8805455377513817
2021-07-27,S00,train,0.8803328585980178
2021-07-28,S00,train,0.8804767574218977
2021-07-29,S00,train,0.8800967664340837
2021-07-30,S00,train,0.8798512059367907
2021-08-02,S00,train,0.8797243949016957
2021-08-03,S00,train,0.879548849561794
2021-08-04,S00,train,0.8791817362450267
2021-08-05,S00,train,0.8795545448652464
2021-08-06,S00,train,0.8796992522281409
2021-08-09,S00,train,0.87953107618643
2021-08-10,S00,train,0.8791582026162178
2021-08-11,S00,train,0.8789523545752757
2021-08-12,S00,train,0.8787102732223095
2021-08-13,S00,train,0.8785369414715386
2021-08-16,S00,train,0.8783279649782704
2021-08-17,S00,train,0.8782308477105901
2021-08-18,S00,train,0.8781747318415849
2021-08-19,S00,train,0.8779272745243185
2021-08-20,S00,train,0.8776381330980877
2021-08-23,S00,train,0.87743500423119
2021-08-24,S00,train,0.8773998110873253
2021-08-25,S00,train,0.8771520852010326
2021-08-26,S00,train,0.8769803684185055
2021-08-27,S00,train,0.8768532022522436
2021-08-30,S00,train,0.8767234920192827
2021-08-31,S00,train,0.8764532261345014
2021-09-01,S00,train,0.8763932504121829
2021-09-02,S00,train,0.8759040974641964
2021-09-03,S00,train,0.8757601048302224
2021-09-07,S00,train,0.8754071043359981
2021-09-08,S00,train,0.8755039247741564
2021-09-09,S00,train,0.87537007769067
2021-09-10,S00,train,0.8753083903234807
2021-09-13,S00,train,0.8749772664146043
2021-09-14,S00,train,0.8749949520512559
2021-09-15,S00,train,0.8748193773532468
2021-09-16,S00,train,0.8749400767664586
2021-09-17,S00,train,0.8748685117057559
2021-09-20,S00,train,0.8747467980340488
2021-09-21,S00,train,0.8745871524253588
2021-09-22,S00,train,0.8741265297352646
2021-09-23,S00,train,0.8741380556626945
2021-09-24,S00,train,0.8739461344210316
2021-09-27,S00,train,0.8734749164712664
2021-09-28,S00,train,0.8731005927000463
2021-09-29,S00,train,0.8728796326372665
2021-09-30,S00,train,0.8731011220818746
2021-10-01,S00,train,0.8725842432598924
2021-10-04,S00,train,0.8720048681623014
2021-10-05,S00,train,0.8720607200703248
2021-10-06,S00,train,0.8719250021451896
2021-10-07,S00,train,0.8718550218442205
2021-10-08,S00,train,0.8712881956107933
2021-10-11,S00,train,0.8708054997095188
2021-10-12,S00,train,0.8708135395644535
2021-10-13,S00,train,0.8706683395160626
2021-10-14,S00,train,0.8707760814178761
2021-10-15,S00,train,0.8705742275614352
2021-10-18,S00,train,0.8706078860158378
2021-10-19,S00,train,0.8707423394443388
2021-10-20,S00,train,0.8705659203619582
2021-10-21,S00,train,0.8702679211104392
2021-10-22,S00,train,0.8700747189455692
2021-10-25,S00,train,0.8697464371889629
2021-10-26,S00,train,0.8698686332319482
2021-10-27,S00,train,0.8698869323694772
2021-10-28,S00,train,0.8696232508294645
2021-10-29,S00,train,0.8693033561545594
2021-11-01,S00,train,0.8690724041676027
2021-11-02,S00,train,0.8688982999256447
2021-11-03,S00,train,0.8684684082951222
2021-11-04,S00,train,0.8683173005947037
2021-11-05,S00,train,0.8684660221813283
2021-11-08,S00,train,0.8688155896773144
2021-11-09,S00,train,0.8689448853260329
2021-11-10,S00,train,0.8687180616013556
2021-11-11,S00,train,0.8686730575074236
2021-11-12,S00,train,0.8686534122467177
2021-11-15,S00,train,0.8685461326719646
2021-11-16,S00,train,0.8684821835678624
2021-11-17,S00,train,0.8683335688177868
2021-11-18,S00,train,0.8681017984118514
2021-11-19,S00,train,0.8679985561383456
2021-11-22,S00,train,0.8673794185320938
2021-11-23,S00,train,0.8667108614190785
2021-11-24,S00,train,0.8666684933533204
2021-11-26,S00,train,0.8665193225508363
2021-11-29,S00,train,0.8661478952090615
2021-11-30,S00,train,0.8659357206766078
2021-12-01,S00,train,0.8650450066519441
2021-12-02,S00,train,0.8651774781030466
2021-12-03,S00,train,0.8643619997780273
2021-12-06,S00,train,0.8639779032527299
2021-12-07,S00,train,0.8644958980155181
2021-12-08,S00,train,0.8644487052228252
2021-12-09,S00,train,0.8639223065462824
2021-12-10,S00,train,0.8638314194493667
2021-12-13,S00,train,0.863596302394656
2021-12-14,S00,train,0.8633334426798241
2021-12-15,S00,train,0.8633675406886422
2021-12-16,S00,train,0.8624666421789252
2021-12-17,S00,train,0.8623688588486527
2021-12-20,S00,train,0.8620585791971858
2021-12-21,S00,train,0.8621810275670422
2021-12-22,S00,train,0.8621871373376028
2021-12-23,S00,train,0.8621529184581289
2021-12-27,S00,train,0.8623328514883397
2021-12-28,S00,train,0.8621015144105132
2021-12-29,S00,train,0.8619234406243138
2021-12-30,S00,train,0.8619805555145037
2021-12-31,S00,train,0.8618355178655958
2022-01-03,S00,train,0.8618930107683624
2022-01-04,S00,train,0.861271293256953
2022-01-05,S00,train,0.8608222233161555
2022-01-06,S00,train,0.8606956822944827
2022-01-07,S00,train,0.8601022864029572
2022-01-10,S00,train,0.8601119818434909
2022-01-11,S00,train,0.8599806730623363
2022-01-12,S00,train,0.8597726136040738
2022-01-13,S00,train,0.8589009801454502
2022-01-14,S00,train,0.8583628225709747
2022-01-18,S00,train,0.8579747196376689
2022-01-19,S00,train,0.8583985374243195
2022-01-20,S00,train,0.8586281434766897
2022-01-21,S00,train,0.8583635747554642
2022-01-24,S00,train,0.8586015327230409
2022-01-25,S00,train,0.8582528930608038
2022-01-26,S00,train,0.8579608437383955
2022-01-27,S00,train,0.8580563523712889
2022-01-28,S00,train,0.8581171729378366
2022-01-31,S00,train,0.8585078297456805
2022-02-01,S00,train,0.858380852408278
2022-02-02,S00,train,0.8586299192144653
2022-02-03,S00,train,0.858351696089058
2022-02-04,S00,train,0.8581302544229543
2022-02-07,S00,train,0.8577633338292825
2022-02-08,S00,train,0.8572399121188162
2022-02-09,S00,train,0.8572832841193092
2022-02-10,S00,train,0.8569361404891849
2022-02-11,S00,train,0.8565517638103586
2022-02-14,S00,train,0.8564957828719381
2022-02-15,S00,train,0.8557549413637863
2022-02-16,S00,train,0.8553666522028808
2022-02-17,S00,train,0.8554215700929236
2022-02-18,S00,train,0.8556131913864443
2022-02-22,S00,train,0.8554406321764297
2022-02-23,S00,train,0.8553579213365254
2022-02-24,S00,train,0.8554967101346893
2022-02-25,S00,train,0.855289633755364
2022-02-28,S00,train,0.8550615916830083
2022-03-01,S00,train,0.8546088138934412
2022-03-02,S00,train,0.8547433035763167
2022-03-03,S00,train,0.8542369006434152
2022-03-04,S00,train,0.8532896851386979
2022-03-07,S00,train,0.8523266981826396
2022-03-08,S00,train,0.8537644671472397
2022-03-09,S00,train,0.8537606454267215
2022-03-10,S00,train,0.8536258370966905
2022-03-11,S00,train,0.8536348799405921
2022-03-14,S00,train,0.8535731656829015
2022-03-15,S00,train,0.853491099005764
2022-03-16,S00,train,0.8536684892269648
2022-03-17,S00,train,0.8534104170943175
2022-03-18,S00,train,0.8529777452470997
2022-03-21,S00,train,0.8529428783118429
2022-03-22,S00,train,0.8529770538328018
2022-03-23,S00,train,0.8527108160003337
2022-03-24,S00,train,0.8526339678157463
2022-03-25,S00,train,0.8525771816783605
2022-03-28,S00,train,0.852012617346591
2022-03-29,S00,train,0.8522029723848192
2022-03-30,S00,train,0.8515298006642131
2022-03-31,S00,train,0.8510875262758846
2022-04-01,S00,train,0.8504187459025353
2022-04-04,S00,train,0.8501636696972342
2022-04-05,S00,train,0.8494861062055902
2022-04-06,S00,train,0.8492409033377563
2022-04-07,S00,train,0.8490418934331421
2022-04-08,S00,train,0.8489523883064121
2022-04-11,S00,train,0.8491055175577485
2022-04-12,S00,train,0.8490696345319758
2022-04-13,S00,train,0.849204830685425
2022-04-14,S00,train,0.849086835211568
2022-04-18,S00,train,0.8489468579197665
2022-04-19,S00,train,0.8487720220864473
2022-04-20,S00,train,0.8488165205624136
2022-04-21,S00,train,0.8484779989294138
2022-04-22,S00,train,0.8486843091995276
2022-04-25,S00,train,0.8488025353774612
2022-04-26,S00,train,0.8486440903648166
2022-04-27,S00,train,0.8486569527986452
2022-04-28,S00,train,0.8482847988924146
2022-04-29,S00,train,0.8480612902401741
2022-05-02,S00,train,0.848054765854158
2022-05-03,S00,train,0.8480082956066525
2022-05-04,S00,train,0.8477928759705609
2022-05-05,S00,train,0.8474990968996703
2022-05-06,S00,train,0.847117170814577
2022-05-09,S00,train,0.8463733531125135
2022-05-10,S00,train,0.8470155707722351
2022-05-11,S00,train,0.8470507866395516
2022-05-12,S00,train,0.846611633345062
2022-05-13,S00,train,0.8469827243886221
2022-05-16,S00,train,0.8466829342608997
2022-05-17,S00,train,0.8466183399050734
2022-05-18,S00,train,0.8462617245485344
2022-05-19,S00,train,0.846533591994719
2022-05-20,S00,train,0.8464507376456074
2022-05-23,S00,train,0.8468154730546193
2022-05-24,S00,train,0.8463903815328817
2022-05-25,S00,train,0.8466812464214598
2022-05-26,S00,train,0.8467311385423081
2022-05-27,S00,train,0.8467558380061732
2022-05-31,S00,train,0.8467618522713749
2022-06-01,S00,train,0.8464611153693358
2022-06-02,S00,train,0.8463875516777895
2022-06-03,S00,train,0.8464076597642063
2022-06-06,S00,train,0.8461419071741975
2022-06-07,S00,train,0.8461624962872693
2022-06-08,S00,train,0.8458464939486077
2022-06-09,S00,train,0.8453946611816383
2022-06-10,S00,train,0.8454437527640438
2022-06-13,S00,train,0.8448815907122451
2022-06-14,S00,train,0.8445017224398372
2022-06-15,S00,train,0.844297478965113
2022-06-16,S00,train,0.8434901947454088
2022-06-17,S00,train,0.844014217389341
2022-06-21,S00,train,0.8432388788759021
2022-06-22,S00,train,0.8430636599055744
2022-06-23,S00,train,0.8420674877923674
2022-06-24,S00,train,0.842579921147509
2022-06-27,S00,train,0.8428074252936433
2022-06-28,S00,train,0.843026491031272
2022-06-29,S00,train,0.8424954712877702
2022-06-30,S00,train,0.8422223925945512
2022-07-01,S00,train,0.8420336089870928
2022-07-05,S00,train,0.841925678086505
2022-07-06,S00,train,0.8413835036698696
2022-07-07,S00,train,0.8417896380894492
2022-07-08,S00,train,0.8415579385956277
2022-07-11,S00,train,0.8414016345679443
2022-07-12,S00,train,0.8417374723644077
2022-07-13,S00,train,0.8414921190793785
2022-07-14,S00,train,0.8409907661549367
2022-07-15,S00,train,0.8409800517090434
2022-07-18,S00,train,0.8409968175452771
2022-07-19,S00,train,0.8409038344896259
2022-07-20,S00,train,0.8407238875901013
2022-07-21,S00,train,0.8402445527984254
2022-07-22,S00,train,0.8400807719317124
2022-07-25,S00,train,0.8400105326243454
2022-07-26,S00,train,0.8397830805509772
2022-07-27,S00,train,0.8397570170043974
2022-07-28,S00,train,0.8395862303862519
2022-07-29,S00,train,0.8394481514786268
2022-08-01,S00,train,0.839185094959181
2022-08-02,S00,train,0.8394057249121766
2022-08-03,S00,train,0.8391229361277466
2022-08-04,S00,train,0.8390605163470454
2022-08-05,S00,train,0.8388272194480065
2022-08-08,S00,train,0.838753243667466
2022-08-09,S00,train,0.8386417572211688
2022-08-10,S00,train,0.8384652946762445
2022-08-11,S00,train,0.8382284354263754
2022-08-12,S00,train,0.8380870000830729
2022-08-15,S00,train,0.8380329832598886
2022-08-16,S00,train,0.8376946619918448
2022-08-17,S00,train,0.8377407593006816
2022-08-18,S00,train,0.8375402588602302
2022-08-19,S00,train,0.8374019776417162
2022-08-22,S00,train,0.8371873055722715
2022-08-23,S00,train,0.8372901272527419
2022-08-24,S00,train,0.8370776945546908
2022-08-25,S00,train,0.8370394530708056
2022-08-26,S00,train,0.8369043572256692
2022-08-29,S00,train,0.8366879722973688
2022-08-30,S00,train,0.836759301794785
2022-08-31,S00,train,0.8366829940782232
2022-09-01,S00,train,0.8365513053430507
2022-09-02,S00,train,0.8364432667957465
2022-09-06,S00,train,0.8361702533607639
2022-09-07,S00,train,0.8359610516853389
2022-09-08,S00,train,0.8359012182154852
2022-09-09,S00,train,0.8357964794037528
2022-09-12,S00,train,0.8356617631033385
2022-09-13,S00,train,0.8352682767215993
2022-09-14,S00,train,0.8349608101046883
2022-09-15,S00,train,0.8348251336783101
2022-09-16,S00,train,0.8349380409580048
2022-09-19,S00,train,0.8347792511921586
2022-09-20,S00,train,0.8343663101393219
2022-09-21,S00,train,0.8343781601206458
2022-09-22,S00,train,0.833987589702742
2022-09-23,S00,train,0.8341405231417978
2022-09-26,S00,train,0.8338997397317075
2022-09-27,S00,train,0.8338007695373653
2022-09-28,S00,train,0.8335291987114095
2022-09-29,S00,train,0.8332829034610303
2022-09-30,S00,train,0.833008206746127
2022-10-03,S00,train,0.8327727410423854
2022-10-04,S00,train,0.8327548412840721
2022-10-05,S00,train,0.8324455441745823
2022-10-06,S00,train,0.8318496900781294
2022-10-07,S00,train,0.8314487114074
2022-10-10,S00,train,0.8310929466962594
2022-10-11,S00,train,0.8306708975586331
2022-10-12,S00,train,0.8303243144791224
2022-10-13,S00,train,0.8301420377873305
2022-10-14,S00,train,0.8295674654301078
2022-10-17,S00,train,0.829800458802103
2022-10-18,S00,train,0.8297466037325684
2022-10-19,S00,train,0.8293980860198044
2022-10-20,S00,train,0.8291577684003933
2022-10-21,S00,train,0.8287582308590876
2022-10-24,S00,train,0.8286249267610248
2022-10-25,S00,train,0.8290019256761784
2022-10-26,S00,train,0.8288838937794621
2022-10-27,S00,train,0.8288498538854732
2022-10-28,S00,train,0.8289385307910943
2022-10-31,S00,train,0.8286690998843611
2022-11-01,S00,train,0.8287922423436206
2022-11-02,S00,train,0.828757301028467
2022-11-03,S00,train,0.8282978820426377
2022-11-04,S00,train,0.8278778490144559
2022-11-07,S00,train,0.8276635980512647
2022-11-08,S00,train,0.8275207164895336
2022-11-09,S00,train,0.8272555694080794
2022-11-10,S00,train,0.8272542656958203
2022-11-11,S00,train,0.8269839375856602
2022-11-14,S00,train,0.8270165884181329
2022-11-15,S00,train,0.8270190692966694
2022-11-16,S00,train,0.8270398972530205
2022-11-17,S00,train,0.8269339341963515
2022-11-18,S00,train,0.8269009333127904
2022-11-21,S00,train,0.8267373506588463
2022-11-22,S00,train,0.8263999418971786
2022-11-23,S00,train,0.826385318904266
2022-11-25,S00,train,0.8262435710102811
2022-11-28,S00,train,0.826117531698768
2022-11-29,S00,train,0.8259150572466207
2022-11-30,S00,train,0.8259068645248557
2022-12-01,S00,train,0.8258570097043085
2022-12-02,S00,train,0.8256929259494653
2022-12-05,S00,train,0.8255713254822782
2022-12-06,S00,train,0.8256163584967195
2022-12-07,S00,train,0.825574854507028
2022-12-08,S00,train,0.825393637114935
2022-12-09,S00,train,0.825311674596485
2022-12-12,S00,train,0.8249911000314722
2022-12-13,S00,train,0.8248303053362666
2022-12-14,S00,train,0.824746720281466
2022-12-15,S00,train,0.8245062555989754
2022-12-16,S00,train,0.8243017832990921
2022-12-19,S00,train,0.8241685450993409
2022-12-20,S00,train,0.8240189929549742
2022-12-21,S00,train,0.8237794811454963
2022-12-22,S00,train,0.8234388289787474
2022-12-23,S00,train,0.82323422713398
2022-12-27,S00,train,0.8227839311202708
2022-12-28,S00,train,0.8227410224368271
2022-12-29,S00,train,0.8226345381113039
2022-12-30,S00,train,0.8225262574788286
2023-01-03,S00,development,0.999607042472155
2023-01-04,S00,development,0.9992117593970834
2023-01-05,S00,development,0.9989334386180166
2023-01-06,S00,development,0.9989174534745284
2023-01-09,S00,development,0.9986322497437016
2023-01-10,S00,development,0.9984040918034279
2023-01-11,S00,development,0.9981094084851083
2023-01-12,S00,development,0.9976862563163369
2023-01-13,S00,development,0.9976372600931237
2023-01-17,S00,development,0.9969711786020075
2023-01-18,S00,development,0.9968155417087656
2023-01-19,S00,development,0.9963564955157
2023-01-20,S00,development,0.9959696399456286
2023-01-23,S00,development,0.9953980591614952
2023-01-24,S00,development,0.995707840718053
2023-01-25,S00,development,0.9955302004465794
2023-01-26,S00,development,0.9949989632669627
2023-01-27,S00,development,0.9944370984857119
2023-01-30,S00,development,0.9946791870400722
2023-01-31,S00,development,0.9942973258299317
2023-02-01,S00,development,0.9938520834072987
2023-02-02,S00,development,0.9935175735422737
2023-02-03,S00,development,0.9933935839413021
2023-02-06,S00,development,0.9933983042536078
2023-02-07,S00,development,0.9931812146676225
2023-02-08,S00,development,0.9931538866168976
2023-02-09,S00,development,0.9929630679817218
2023-02-10,S00,development,0.9929816372056323
2023-02-13,S00,development,0.9927865314944545
2023-02-14,S00,development,0.9923935216538988
2023-02-15,S00,development,0.9927056749800692
2023-02-16,S00,development,0.9925898252667953
2023-02-17,S00,development,0.9926235599894375
2023-02-21,S00,development,0.9927941231853303
2023-02-22,S00,development,0.9926158438064708
2023-02-23,S00,development,0.9925063777659873
2023-02-24,S00,development,0.9925282379877026
2023-02-27,S00,development,0.9923807997330883
2023-02-28,S00,development,0.9922988060810272
2023-03-01,S00,development,0.99228010727434
2023-03-02,S00,development,0.9920933464809584
2023-03-03,S00,development,0.9917489759858943
2023-03-06,S00,development,0.991586748788519
2023-03-07,S00,development,0.9914001414425583
2023-03-08,S00,development,0.9911670430517283
2023-03-09,S00,development,0.9907669034808904
2023-03-10,S00,development,0.9906343533524469
2023-03-13,S00,development,0.9899245298192467
2023-03-14,S00,development,0.9895839361188413
2023-03-15,S00,development,0.9889890249212734
2023-03-16,S00,development,0.9887294035366055
2023-03-17,S00,development,0.9880499807013984
2023-03-20,S00,development,0.9883150351035734
2023-03-21,S00,development,0.988343717973186
2023-03-22,S00,development,0.9883198503148388
2023-03-23,S00,development,0.9883384518054835
2023-03-24,S00,development,0.9878684533708159
2023-03-27,S00,development,0.9880812256914783
2023-03-28,S00,development,0.9880780164655135
2023-03-29,S00,development,0.9878305469901373
2023-03-30,S00,development,0.987750397012589
2023-03-31,S00,development,0.9877815242782052
2023-04-03,S00,development,0.98777318968084
2023-04-04,S00,development,0.9872903467446383
2023-04-05,S00,development,0.9870556589268547
2023-04-06,S00,development,0.9868345766991492
2023-04-10,S00,development,0.9868803447357967
2023-04-11,S00,development,0.9867586031197956
2023-04-12,S00,development,0.9867104622366036
2023-04-13,S00,development,0.9865532950704305
2023-04-14,S00,development,0.9864410278168627
2023-04-17,S00,development,0.9864604019548004
2023-04-18,S00,development,0.9864209965973099
2023-04-19,S00,development,0.9865741483948363
2023-04-20,S00,development,0.9863271521678678
2023-04-21,S00,development,0.9862646871490851
2023-04-24,S00,development,0.9860923084918857
2023-04-25,S00,development,0.9858414609788437
2023-04-26,S00,development,0.9857079810318143
2023-04-27,S00,development,0.9857254417690138
2023-04-28,S00,development,0.9855701012683663
2023-05-01,S00,development,0.985549708682617
2023-05-02,S00,development,0.9850141902850313
2023-05-03,S00,development,0.9847326657280415
2023-05-04,S00,development,0.9844625839659054
2023-05-05,S00,development,0.984482300160543
2023-05-08,S00,development,0.9840849484636304
2023-05-09,S00,development,0.9840941316930873
2023-05-10,S00,development,0.9840493729047616
2023-05-11,S00,development,0.9836649709331113
2023-05-12,S00,development,0.9836116422486374
2023-05-15,S00,development,0.9834134546588005
2023-05-16,S00,development,0.9828984276022414
2023-05-17,S00,development,0.9826333989734518
2023-05-18,S00,development,0.98283306430215
2023-05-19,S00,development,0.9826861468356177
2023-05-22,S00,development,0.9823799308221247
2023-05-23,S00,development,0.9816110544384318
2023-05-24,S00,development,0.9816587834158597
2023-05-25,S00,development,0.981430910375742
2023-05-26,S00,development,0.9814494670138896
2023-05-30,S00,development,0.9810470918322759
2023-05-31,S00,development,0.9812172416458559
2023-06-01,S00,development,0.9809511702153649
2023-06-02,S00,development,0.9811022722658213
2023-06-05,S00,development,0.9807579477294577
2023-06-06,S00,development,0.9803016794730428
2023-06-07,S00,development,0.9797012474110052
2023-06-08,S00,development,0.9799085448429189
2023-06-09,S00,development,0.9796906242184162
2023-06-12,S00,development,0.9792282500071485
2023-06-13,S00,development,0.9788095033212094
2023-06-14,S00,development,0.9791747739524894
2023-06-15,S00,development,0.9789673420769263
2023-06-16,S00,development,0.9786983702258605
2023-06-20,S00,development,0.9784683357997955
2023-06-21,S00,development,0.9782975363356142
2023-06-22,S00,development,0.9782505540317072
2023-06-23,S00,development,0.9779967933269614
2023-06-26,S00,development,0.9780332985061279
2023-06-27,S00,development,0.9777437404854701
2023-06-28,S00,development,0.9775281692493755
2023-06-29,S00,development,0.9773729706341234
2023-06-30,S00,development,0.9771077393250279
2023-07-03,S00,development,0.9769028818305534
2023-07-05,S00,development,0.9767689393406742
2023-07-06,S00,development,0.976756818262551
2023-07-07,S00,development,0.9765459310173201
2023-07-10,S00,development,0.9763402227567978
2023-07-11,S00,development,0.9761087603311764
2023-07-12,S00,development,0.9761036469403218
2023-07-13,S00,development,0.9761719416759105
2023-07-14,S00,development,0.9765816410670032
2023-07-17,S00,development,0.9764696970892537
2023-07-18,S00,development,0.9761035571333756
2023-07-19,S00,development,0.9760454062494532
2023-07-20,S00,development,0.9760722853686942
2023-07-21,S00,development,0.9759416446237084
2023-07-24,S00,development,0.975757496530597
2023-07-25,S00,development,0.9754286158418349
2023-07-26,S00,development,0.975153242632986
2023-07-27,S00,development,0.9745890739924868
2023-07-28,S00,development,0.9747707186306696
2023-07-31,S00,development,0.9750047390347697
2023-08-01,S00,development,0.9750762147227706
2023-08-02,S00,development,0.9748734635309123
2023-08-03,S00,development,0.9749406310162252
2023-08-04,S00,development,0.9745830833856589
2023-08-07,S00,development,0.9742208604842233
2023-08-08,S00,development,0.9740066408024828
2023-08-09,S00,development,0.9739105735203907
2023-08-10,S00,development,0.9736412127010337
2023-08-11,S00,development,0.9734916302226152
2023-08-14,S00,development,0.9733017209497208
2023-08-15,S00,development,0.973160299319756
2023-08-16,S00,development,0.9730063426051454
2023-08-17,S00,development,0.972867567419196
2023-08-18,S00,development,0.9727431345649227
2023-08-21,S00,development,0.9725773120067717
2023-08-22,S00,development,0.9724361602265904
2023-08-23,S00,development,0.9723887347388054
2023-08-24,S00,development,0.9722386313337221
2023-08-25,S00,development,0.9719499582942549
2023-08-28,S00,development,0.9718153071702009
2023-08-29,S00,development,0.9714773832190545
2023-08-30,S00,development,0.9713613559125052
2023-08-31,S00,development,0.9711988025909473
2023-09-01,S00,development,0.9708299181950919
2023-09-05,S00,development,0.9708001661690967
2023-09-06,S00,development,0.9706690348295732
2023-09-07,S00,development,0.9706338741988139
2023-09-08,S00,development,0.9707322030153819
2023-09-11,S00,development,0.9702896285804998
2023-09-12,S00,development,0.9704487063968757
2023-09-13,S00,development,0.9701298747706951
2023-09-14,S00,development,0.9699883678054217
2023-09-15,S00,development,0.9697674631359486
2023-09-18,S00,development,0.9693738954156854
2023-09-19,S00,development,0.9693072993909203
2023-09-20,S00,development,0.969052876528979
2023-09-21,S00,development,0.9688069387647499
2023-09-22,S00,development,0.9687902936851848
2023-09-25,S00,development,0.9684635406154483
2023-09-26,S00,development,0.9686554518459447
2023-09-27,S00,development,0.9686587746447582
2023-09-28,S00,development,0.968495522547636
2023-09-29,S00,development,0.968557594993153
2023-10-02,S00,development,0.968441228158285
2023-10-03,S00,development,0.9682887354734904
2023-10-04,S00,development,0.9680505116109968
2023-10-05,S00,development,0.9678836687087238
2023-10-06,S00,development,0.9677124022962684
2023-10-09,S00,development,0.9676184601513066
2023-10-10,S00,development,0.967836098745175
2023-10-11,S00,development,0.9675921085442497
2023-10-12,S00,development,0.9674029190031216
2023-10-13,S00,development,0.9669645033395609
2023-10-16,S00,development,0.9668854123141895
2023-10-17,S00,development,0.967015387932763
2023-10-18,S00,development,0.9664672781999024
2023-10-19,S00,development,0.9663161390222633
2023-10-20,S00,development,0.9662485272798428
2023-10-23,S00,development,0.966152067866553
2023-10-24,S00,development,0.9661368651477711
2023-10-25,S00,development,0.965844209771353
