date,symbol,adjusted_close_yahoo,adjusted_close_alpaca,return_yahoo,return_alpaca,return_difference
2023-03-13,VAW,161.28126525878906,161.74,-0.011569422990493461,-0.02630786828005538,-0.014738445289561919
2023-03-14,VAW,163.52774047851562,166.11,0.013928928546796282,0.027018671942623973,0.013089743395827691
2023-03-15,VAW,158.06263732910156,157.12,-0.033420037073967124,-0.05412076334958771,-0.020700726275620585
2023-03-17,VAW,157.24147033691406,166.11,-0.016239389347256883,0.03929174748169939,0.05553113682895627
2023-03-20,VAW,160.37515258789062,160.33,0.019929108041677246,-0.03479621937270483,-0.054725327414382074
2023-03-22,VAW,159.63894653320312,166.11,-0.017428690757125942,0.025686940413708115,0.04311563117083406
2023-03-23,VAW,159.2896728515625,159.21,-0.0021878976855311816,-0.04153873938956121,-0.039350841704030026
2023-03-24,VAW,160.79844665527344,158.31,0.009471887139330892,-0.0056529112492934575,-0.01512479838862435
2023-03-27,VAW,161.96414184570312,161.91,0.007249418229323679,0.022740193291642896,0.015490775062319218
2023-04-12,VAW,168.06739807128906,166.79,-0.00090163596130588,-0.01231716705157826,-0.01141553109027238
2023-04-19,VAW,169.62167358398438,166.79,-0.002952487182090513,-0.018824636743337897,-0.015872149561247384
2023-04-21,VAW,167.53668212890625,167.0,-0.010356582931530744,0.001259068289465759,0.011615651220996503
2023-04-27,VAW,165.31903076171875,163.58,0.01548484985384957,0.0002445884798827347,-0.015240261373966835
2023-04-28,VAW,167.14813232421875,167.12,0.01106407141435728,0.02164078738232056,0.01057671596796328
2023-05-03,VAW,163.69845581054688,166.27,-0.011389694187291632,0.00965508865678899,0.021044782844080623
2023-05-04,VAW,162.66543579101562,162.75,-0.006310505584284809,-0.02117038551753181,-0.014859879933247
2023-05-11,VAW,162.2769012451172,166.79,-0.009944975733130912,0.01757061802208537,0.027515593755216283
2023-05-12,VAW,162.4474639892578,161.59,0.0010510599033621837,-0.03117692907248626,-0.03222798897584844
2023-05-17,VAW,162.46641540527344,166.79,0.008174457356017406,0.03269147421212315,0.024517016856105744
2023-05-18,VAW,163.60366821289062,162.32,0.006999925521716577,-0.026800167875771885,-0.03380009339748846
2023-06-29,VAW,171.86605834960938,170.04,0.014819532652373013,0.00466765140324954,-0.010151881249123473
2023-06-30,VAW,173.2561798095703,173.48,0.008088400195535694,0.02023053399200192,0.012142133796466226
2023-08-15,VAW,170.68544006347656,173.37,-0.017106208200147632,0.0,0.017106208200147632
2023-08-16,VAW,169.60003662109375,169.81,-0.006359086293354355,-0.020534117782776695,-0.01417503148942234
2023-09-15,VAW,170.44741821289062,172.14,-0.010502081672424501,0.0,0.010502081672424501
2023-09-20,VAW,167.95286560058594,170.65,-0.009044494581099793,0.008033551893201096,0.01707804647430089
2023-09-21,VAW,164.6300048828125,164.73,-0.019784483616228643,-0.034690887782010016,-0.014906404165781373
2023-10-05,VAW,161.77455139160156,161.93,-0.01059290755150033,-0.0004937966792172288,0.010099110872283101
2023-10-24,VAW,157.29623413085938,155.77,0.011569212145857266,0.0,-0.011569212145857266
2023-10-25,VAW,155.58338928222656,155.85,-0.010889293428397284,0.0005135777107272421,0.011402871139124526
2023-12-05,VAW,170.9417266845703,173.56,-0.01510637630095013,0.0,0.01510637630095013
2023-12-06,VAW,170.87472534179688,171.44,-0.0003919542880075344,-0.01221479603595299,-0.011822841747945456
2024-01-24,VAW,174.11874389648438,176.01,-0.0128638606253475,0.0,0.0128638606253475
2024-01-25,VAW,175.69552612304688,174.6,0.00905578682269792,-0.008010908471109524,-0.017066695293807443
2024-01-31,VAW,175.1859588623047,177.93,-0.013854835591179726,-0.0020751542344363827,0.011779681356743343
2024-02-01,VAW,178.0606689453125,177.7,0.01640947768689216,-0.0012926431742821265,-0.017702120861174286
2024-02-05,VAW,172.7053985595703,176.28,-0.023484589524185973,0.0,0.023484589524185973
2024-02-06,VAW,175.0609588623047,174.77,0.013639181649101051,-0.008565917857953242,-0.022205099507054293
2024-02-13,VAW,175.15708923339844,178.42,-0.01763274299931128,0.0,0.01763274299931128
2024-02-14,VAW,176.60888671875,176.76,0.008288545394911306,-0.009303889698464296,-0.017592435093375602
2024-02-15,VAW,180.33932495117188,176.76,0.021122596386458303,0.0,-0.021122596386458303
2024-02-22,VAW,183.1563415527344,182.19,0.010341933528370761,0.030719619823489586,0.020377686295118824
2024-02-26,VAW,183.31021118164065,183.32,-0.004490451172299403,0.006202316263241636,0.01069276743554104
2024-03-27,VAW,196.750732421875,195.22,0.01649713559096222,0.0023618812897925334,-0.014135254301169686
2024-04-01,VAW,196.5867462158203,196.69,-0.0031795173902052776,0.007529966191988535,0.010709483582193813
2024-04-12,VAW,190.6634826660156,194.83,-0.018035538574570298,0.0,0.018035538574570298
2024-04-16,VAW,188.3964385986328,188.58,-0.006814803112134671,-0.03207924857568134,-0.02526444546354667
2024-04-30,VAW,187.60536193847656,187.66,-0.017977108266484354,0.0,0.017977108266484354
2024-05-29,VAW,190.67312622070312,194.32,-0.014558578422964596,0.0,0.014558578422964596
2024-05-31,VAW,194.8695831298828,193.3,0.012531440987273657,-0.005249073692877637,-0.017780514680151294
2024-06-07,VAW,190.02679443359375,191.93,-0.011640622650100019,0.0,0.011640622650100019
2024-07-01,VAW,183.9648895263672,187.28,-0.014224193721015244,0.0,0.014224193721015244
2024-07-02,VAW,184.488037109375,183.41,0.0028437360213391383,-0.02066424604869721,-0.02350798207003635
2024-07-10,VAW,187.17160034179688,186.75,0.012843855800633852,0.0015015820239181465,-0.011342273776715706
2024-07-15,VAW,192.40313720703125,193.18,-0.0004025554901102568,0.012951601908657073,0.01335415739876733
2024-07-22,VAW,192.94566345214844,191.11,0.005249284573312085,-0.023653826504546838,-0.028903111077858923
2024-07-24,VAW,191.06619262695312,192.25,-0.015131007006320751,0.00596515096017991,0.02109615796650066
2024-07-31,VAW,197.4408416748047,195.31,0.011414352996462096,0.0,-0.011414352996462096
2024-08-01,VAW,195.69705200195312,195.58,-0.008831960287748797,0.001382417694946625,0.010214377982695422
2024-08-08,VAW,188.2373046875,188.53,0.018824390069461794,0.006567004805125398,-0.012257385264336396
2024-09-03,VAW,194.7960662841797,196.26,-0.025729183170152936,-0.008687746236993643,0.017041436933159293
2024-09-19,VAW,201.81983947753903,199.36,0.018331164342138884,0.0,-0.018331164342138884
2024-09-20,VAW,200.30848693847656,200.55,-0.007488622243358112,0.005969101123595388,0.0134577233669535
2024-10-31,VAW,200.16053771972656,203.55,-0.014650974861272203,0.0,0.014650974861272203
2024-11-01,VAW,200.12161254882812,200.09,-0.00019446975583636839,-0.01699828052075658,-0.016803810764920213
2024-11-18,VAW,200.02438354492188,199.85,0.007643341184345509,-0.009712105445716324,-0.017355446630061833
2024-11-21,VAW,203.6424102783203,199.93,0.013701161655068184,0.0,-0.013701161655068184
2024-11-25,VAW,207.18267822265625,199.93,0.011010982389784818,0.0,-0.011010982389784818
2024-11-26,VAW,205.7724151611328,205.67,-0.0068068579556049835,0.02871004851698089,0.035516906472585874
2024-12-30,VAW,182.58328247070312,184.55,-0.012834218246059459,0.0,0.012834218246059459
2024-12-31,VAW,183.4917449951172,183.52,0.004975606266470978,-0.005581143321593096,-0.010556749588064074
2025-01-17,VAW,192.21505737304688,192.85,0.006650667771795016,0.021613603856544872,0.014962936084749856
2025-01-21,VAW,194.76461791992188,192.85,0.01326410418475632,0.0,-0.01326410418475632
2025-02-13,VAW,195.7317047119141,192.2,0.016023462330103655,0.0,-0.016023462330103655
2025-02-14,VAW,195.1553497314453,195.4,-0.002944617384889603,0.01664932362122795,0.019593941006117555
2025-02-18,VAW,197.7733154296875,195.4,0.013414778031167529,0.0,-0.013414778031167529
2025-02-19,VAW,195.16514587402344,195.27,-0.01318767170382662,-0.0006653019447286912,0.012522369759097929
2025-03-03,VAW,187.8680725097656,190.13,-0.02142160947049765,-0.009894287350934783,0.011527322119562866
2025-03-07,VAW,189.3137969970703,186.79,0.0011363869270395455,-0.02081149087859091,-0.021947877805630456
2025-03-10,VAW,185.14263916015625,185.05,-0.02203303669926715,-0.009315273836929094,0.012717762862338056
2025-03-17,VAW,187.84852600097656,185.9,0.010244210469304793,0.0,-0.010244210469304793
2025-03-18,VAW,187.58474731445312,187.59,-0.00140420950932596,0.009090909090909038,0.010495118600234998
2025-03-24,VAW,187.7899169921875,184.96,0.015691932804720032,0.0,-0.015691932804720032
2025-03-25,VAW,187.8203125,186.97,0.00016185910457466868,0.010867214532871872,0.010705355428297203
2025-04-03,VAW,178.69615173339844,180.28,-0.047484608795864025,-0.02598735750175596,0.021497251294108066
2025-04-15,VAW,175.1740264892578,175.45,-0.00562496134739221,0.004695642214968654,0.010320603562360864
2025-04-21,VAW,171.71080017089844,170.73,-0.017128055546239196,-0.02801024765157989,-0.010882192105340693
2025-05-02,VAW,184.4747772216797,183.17,0.017533430566404773,0.007092588519903131,-0.010440842046501642
2025-05-20,VAW,188.6640625,188.2,-0.0035236112417390553,0.007171144172107402,0.010694755413846457
2025-05-27,VAW,189.36062622070312,186.2,0.01868370468137992,0.0,-0.01868370468137992
2025-05-28,VAW,186.5841522216797,187.34,-0.014662361729768536,0.00612244897959191,0.020784810709360446
2025-06-03,VAW,190.0964508056641,187.55,0.01143175903392235,0.0,-0.01143175903392235
2025-06-05,VAW,190.21417236328125,190.85,-0.0026748676526944237,0.017595307917888547,0.02027017557058297
2025-06-23,VAW,189.6451416015625,187.79,0.013740232870344427,0.0010127931769723375,-0.012727439693372089
2025-07-02,VAW,199.1877899169922,196.5,0.014553126204658318,0.0,-0.014553126204658318
2025-07-03,VAW,199.4735107421875,199.53,0.0014344294161523496,0.015419847328244307,0.013985417912091958
2025-07-22,VAW,200.59669494628903,198.03,0.013237760597649917,0.0,-0.013237760597649917
2025-07-23,VAW,201.286376953125,201.54,0.0034381523933912916,0.01772458718375991,0.014286434790368618
2025-07-25,VAW,201.6706085205078,199.27,0.01106444666291817,0.0,-0.01106444666291817
2025-07-28,VAW,198.8330993652344,199.27,-0.014070018313971921,0.0,0.014070018313971921
2025-08-04,VAW,193.0496826171875,192.57,0.014129612035047145,0.0005715473345109245,-0.013558064700536221
2025-08-13,VAW,202.8135223388672,199.14,0.018404096177356832,0.0,-0.018404096177356832
2025-08-14,VAW,200.81346130371097,200.96,-0.009861576349009193,0.009139298985638256,0.01900087533464745
2025-09-09,VAW,202.2716064453125,202.22,-0.015394991138900194,-0.0034987434090573144,0.01189624772984288
2025-09-11,VAW,207.0500640869141,205.46,0.021782440207100073,0.011470486880323039,-0.010311953326777035
2025-09-12,VAW,205.0894317626953,205.69,-0.009469363522610408,0.001119439306920933,0.01058880282953134
2025-09-24,VAW,200.02333068847656,205.34,-0.01423615596942751,0.003763992765312585,0.018000148734740096
2025-09-25,VAW,198.0454559326172,198.07,-0.009888220284361648,-0.035404694652771074,-0.025516474368409425
2025-10-09,VAW,200.49803161621097,203.5,-0.015729642039555847,-0.0020596312279325124,0.013670010811623334
2025-10-10,VAW,196.8389434814453,203.5,-0.01824999530055138,0.0,0.01824999530055138
2025-10-13,VAW,200.57716369628903,203.5,0.01899126335839174,0.0,-0.01899126335839174
2025-10-20,VAW,202.10011291503903,201.45,0.013791023079210873,-0.0023276545166402984,-0.016118677595851172
2025-10-23,VAW,201.21006774902344,198.6,0.010479280409258385,0.0,-0.010479280409258385
2025-10-24,VAW,200.69581604003903,200.91,-0.0025557951186908623,0.011631419939577059,0.014187215058267921
2025-10-30,VAW,194.21824645996097,197.03,-0.011874166472003567,0.0,0.011874166472003567
2025-10-31,VAW,192.98207092285156,193.62,-0.006364878478934521,-0.017307009084910896,-0.010942130605976375
2025-11-10,VAW,194.5544891357422,194.97,0.010997470825929057,0.02142707460184412,0.010429603775915064
2025-11-14,VAW,193.63478088378903,195.87,-0.011410645344588133,0.0,0.011410645344588133
2025-11-17,VAW,190.5690460205078,190.53,-0.015832562979071096,-0.02726298054832288,-0.011430417569251783
2025-11-21,VAW,192.38870239257812,189.27,0.021958382894393003,0.0,-0.021958382894393003
2025-11-24,VAW,193.67433166503903,193.6,0.006682457215380078,0.022877370951550624,0.016194913736170546
2025-12-10,VAW,200.2705535888672,199.59,0.018405733891083687,0.007724931838836824,-0.010680802052246863
2026-01-29,VAW,228.85987854003903,225.68,-0.00034691290173416434,-0.014239538743775593,-0.013892625842041428
2026-01-30,VAW,223.45883178710935,223.44,-0.02359979734055817,-0.00992555831265518,0.01367423902790299
2026-02-12,VAW,237.38839721679688,239.11,-0.0174645478532931,-0.0030021265062752933,0.014462421347017806
2026-03-10,VAW,225.61329650878903,227.39,-0.00035197081684623654,0.014907386744030138,0.015259357560876374
2026-03-19,VAW,213.80841064453125,212.33,-0.017429365158225463,-0.03766316171138495,-0.02023379655315949
2026-03-20,VAW,209.8568878173828,211.83,-0.01848160610350391,-0.0023548250364997525,0.01612678106700416
2026-03-23,VAW,213.70912170410156,213.16,0.01835648058438255,0.00627861964783083,-0.012077860936551721
2026-04-27,VAW,234.59793090820312,234.99,-0.0027111377321016317,0.011188088988338674,0.013899226720440305
2026-04-30,VAW,231.50875854492188,229.39,0.011978939158034496,0.0,-0.011978939158034496
2026-05-01,VAW,231.0404052734375,231.83,-0.002023047743109463,0.010636906578316507,0.01265995432142597
2026-05-07,VAW,231.21975708007812,235.39,-0.01794561429557162,0.0,0.01794561429557162
2026-05-11,VAW,235.5944366455078,235.39,0.013590589784882035,0.0,-0.013590589784882035
2026-05-15,VAW,226.1475372314453,233.22,-0.029465897336428015,0.0,0.029465897336428015
2026-05-19,VAW,220.61691284179688,233.22,-0.022690167769713,0.0,0.022690167769713
2026-05-20,VAW,224.22427368164065,223.82,0.01635124339914329,-0.04030529114141157,-0.05665653454055486
2026-06-02,VAW,233.7509002685547,231.13,0.013392652484377043,0.0,-0.013392652484377043
2026-06-05,VAW,227.0543670654297,231.13,-0.025782443763885055,0.0,0.025782443763885055
2026-06-08,VAW,224.76239013671875,225.34,-0.010094397030692037,-0.025050837191191055,-0.014956440160499018
2026-06-09,VAW,228.21031188964844,225.31,0.015340296705478096,-0.00013313215585342153,-0.015473428861331517
2026-06-10,VAW,222.44053649902344,223.57,-0.025282711122252,-0.007722693178287776,0.017560017943964223
2026-06-11,VAW,230.1833953857422,225.73,0.034808668458470304,0.009661403587243322,-0.025147264871226982
2026-06-12,VAW,234.30894470214844,233.85,0.017922879752002352,0.035972179152084394,0.01804929940008204
2026-06-17,VAW,233.78079223632812,236.31,-0.013871336216981223,0.0,0.013871336216981223
2026-06-22,VAW,233.1230926513672,233.16,-0.00128079349710164,-0.013329947949727083,-0.012049154452625443
2026-06-23,VAW,228.86801147460935,233.16,-0.01825250827090419,0.0,0.01825250827090419
2026-06-24,VAW,229.6999969482422,229.07,0.0036352195672619825,-0.01754160233316182,-0.021176821900423803
2026-07-14,VAW,225.72999572753903,225.59,0.00444978427006415,-0.007261045590565063,-0.011710829860629213
2026-07-17,VAW,223.61000061035156,224.41,-0.00974269063384281,0.0016962014015979854,0.011438892035440795
2026-07-20,VAW,221.27999877929688,224.41,-0.010419935712601691,0.0,0.010419935712601691
2026-07-22,VAW,226.02000427246097,224.41,0.014315856999475685,0.0,-0.014315856999475685
2026-08-04,VAW,231.13999938964844,227.94,0.021974626435600886,0.007514144271570045,-0.014460482164030841
2026-08-05,VAW,234.8300018310547,235.18,0.015964361214632294,0.03176274458190753,0.015798383367275237
2026-08-07,VAW,236.41000366210935,235.18,0.014765860082334603,0.0,-0.014765860082334603
2026-08-18,VAW,231.6000061035156,234.67,-0.012113957977800571,0.0,0.012113957977800571
2026-08-19,VAW,235.32000732421875,234.67,0.016062181013244414,0.0,-0.016062181013244414
2026-08-21,VAW,239.6699981689453,234.67,0.021611218812980892,0.0,-0.021611218812980892
2026-08-24,VAW,239.3500061035156,238.57,-0.0013351360949406255,0.016619082115310935,0.01795421821025156
2026-09-14,VAW,225.5099945068359,228.57,-0.012869347693939215,0.0,0.012869347693939215
2026-09-18,VAW,223.4900054931641,226.45,-0.012417134426423448,0.0,0.012417134426423448
2020-09-08,VCR,217.4020233154297,217.39,-0.03008212912143271,-0.018776799819454015,0.011305329301978695
2020-09-09,VCR,222.63282775878903,219.51,0.024060514081646556,0.00975205851235117,-0.014308455569295386
2020-09-10,VCR,220.35079956054688,220.47,-0.01025018736551564,0.004373377067103945,0.014623564432619585
2020-09-21,VCR,217.27145385742188,212.51,-0.011465364532639355,-0.034089359574564826,-0.02262399504192547
2020-09-23,VCR,215.35287475585935,217.04,-0.02670388262875978,-0.005452962470787637,0.021250920157972142
2020-09-25,VCR,219.09458923339844,217.13,0.01737480626520993,0.0004146701068927783,-0.01696013615831715
2020-10-23,VCR,234.68218994140625,231.7,0.007912173724820226,-0.0034408602150538536,-0.01135303393987408
2020-11-09,VCR,233.59402465820312,236.57,-0.00967180926682365,0.0019482444623268869,0.011620053729150537
2020-11-10,VCR,232.17176818847656,232.4,-0.006088582410477383,-0.017626918036944605,-0.011538335626467222
2021-03-24,VCR,272.9208679199219,277.5,-0.01779476411775649,-0.0010439540660212021,0.016750810051735288
2021-03-25,VCR,276.32855224609375,276.07,0.012485979368832112,-0.005153153153153123,-0.017639132521985235
2021-08-18,VCR,295.8915710449219,298.41,0.0001614365688384911,0.01080550098231825,0.010644064413479759
2021-10-12,VCR,301.4792175292969,301.18,0.0065765079969313245,-0.005218655040295839,-0.011795163037227163
2021-12-21,VCR,316.5295715332031,310.57,0.027629470695634595,0.007853318189193548,-0.019776152506441047
2021-12-22,VCR,321.3911437988281,320.84,0.015358982865570914,0.03306822938467979,0.01770924651910888
2022-01-03,VCR,335.24462890625,333.18,0.022221577050445918,0.011721122312644328,-0.01050045473780159
2022-01-10,VCR,315.8075866699219,310.67,-0.007743399743411206,-0.025440742832047003,-0.017697343088635797
2022-01-11,VCR,319.67755126953125,319.09,0.0122541850258151,0.027102713490198438,0.014848528464383337
2022-01-14,VCR,312.86163330078125,308.72,-0.006663263124043195,-0.020620519002601312,-0.013957255878558117
2022-01-18,VCR,306.23822021484375,307.44,-0.021170422899281616,-0.0041461518528117525,0.017024271046469863
2022-01-20,VCR,295.2632751464844,295.28,-0.020315479657940227,-0.03373801498740148,-0.01342253532946125
2022-01-21,VCR,287.1091613769531,290.55,-0.02761641712971541,-0.016018694120834343,0.011597723008881067
2022-01-24,VCR,292.2884521484375,281.73,0.01803944794601775,-0.030356220960247815,-0.048395668906265565
2022-01-25,VCR,287.35943603515625,287.24,-0.016863533530151464,0.019557732580839815,0.03642126611099128
2022-01-26,VCR,285.0488586425781,292.54,-0.008040722185630456,0.018451469154713962,0.026492191340344418
2022-01-27,VCR,279.1378173828125,279.69,-0.020736940635070034,-0.04392561700963982,-0.023188676374569783
2022-01-28,VCR,285.1644287109375,278.7,0.021590092609558686,-0.003539633165290157,-0.025129725774848843
2022-02-01,VCR,298.2861328125,297.97,0.007806337661480756,0.033577300634777485,0.02577096297329673
2022-03-01,VCR,280.8033142089844,282.51,-0.015924580509080966,-0.0014491729110703844,0.014475407598010581
2022-03-02,VCR,287.0802917480469,284.68,0.022353644780670034,0.007681144030299958,-0.014672500750370077
2022-03-03,VCR,280.3990478515625,284.56,-0.02327308452907695,-0.00042152592384436804,0.02285155860523258
2022-03-04,VCR,275.38330078125,275.22,-0.017887889095000498,-0.032822603317402166,-0.014934714222401668
2022-03-10,VCR,272.6588134765625,270.32,0.008618172002867963,-0.001846244738202496,-0.01046441674107046
2022-03-11,VCR,267.50830078125,271.1,-0.018889954920731866,0.002885469073690583,0.02177542399442245
2022-03-14,VCR,263.28204345703125,263.13,-0.01579860255504628,-0.029398745850239827,-0.013600143295193545
2022-03-18,VCR,292.1344299316406,287.22,0.0206173498299711,0.009099532726697834,-0.011517817103273265
2022-03-21,VCR,289.1982421875,290.44,-0.010050810323273707,0.011210918459717112,0.02126172878299082
2022-04-25,VCR,281.8134460449219,279.03,0.01026581655722314,-0.002324084668192339,-0.012589901225415479
2022-04-26,VCR,268.54620361328125,270.25,-0.0470781029714451,-0.031466150593126074,0.015611952378319027
2022-05-05,VCR,255.97315979003903,259.12,-0.05640645718766957,-0.038658455145804016,0.01774800204186555
2022-05-06,VCR,252.39599609375,250.81,-0.013974760866425129,-0.032070083359061474,-0.018095322492636345
2022-05-09,VCR,241.4331817626953,244.39,-0.04343497718158196,-0.02559706550775498,0.01783791167382698
2022-05-10,VCR,240.6232147216797,240.56,-0.0033548290052844987,-0.01567167232701827,-0.012316843321733772
2022-05-12,VCR,234.35601806640625,230.34,0.011065014837067011,-0.013068254852392935,-0.024133269689459946
2022-05-16,VCR,238.7913055419922,241.54,-0.02040977415205536,0.0007872384503833096,0.02119701260243867
2022-05-17,VCR,245.0199279785156,245.03,0.02608395821776721,0.014448952554442451,-0.01163500566332476
2022-05-24,VCR,220.74163818359375,221.39,-0.028268268311300804,-0.0158257390531229,0.012442529258177903
2022-05-27,VCR,246.3794708251953,243.4,0.03181932712884983,0.018026684512108426,-0.013792642616741402
2022-05-31,VCR,247.0929412841797,248.25,0.002895819430875246,0.01992604765817574,0.017030228227300492
2022-07-01,VCR,223.78041076660156,222.27,0.01837674238417275,0.007661619367123063,-0.010715123017049688
2022-08-12,VCR,272.7215270996094,268.12,0.02190058385242888,0.0,-0.02190058385242888
2022-08-15,VCR,274.41217041015625,274.15,0.0061991560714946825,0.022489929882142157,0.016290773810647474
2022-08-25,VCR,265.398681640625,262.76,0.012941980702048772,0.0,-0.012941980702048772
2022-08-26,VCR,255.2067108154297,256.89,-0.03840249228892634,-0.022339777743948908,0.01606271454497743
2022-09-21,VCR,244.1934814453125,250.95,-0.022241811168921433,0.004684122027384108,0.02692593319630554
2022-09-22,VCR,238.1168975830078,238.18,-0.02488430004903941,-0.05088663080294875,-0.026002330753909342
2022-09-30,VCR,227.62716674804688,231.63,-0.017430175428058137,0.002857513962852387,0.020287689390910524
2022-10-03,VCR,228.79884338378903,228.81,0.005147349731937201,-0.01217458878383626,-0.01732193851577346
2022-10-07,VCR,227.0848693847656,226.02,-0.033187672784453115,-0.04532206969376973,-0.012134396909316614
2022-10-21,VCR,229.84461975097656,223.89,0.02784393058416823,0.0013417415805714317,-0.0265021890035968
2022-10-24,VCR,230.9388732910156,229.49,0.00476084035042712,0.025012282817455045,0.020251442467027925
2022-10-26,VCR,234.98651123046875,239.41,-0.008579479087053032,0.016085221967574892,0.024664701054627924
2022-10-27,VCR,233.89230346679688,234.06,-0.004656470526509082,-0.022346602063405885,-0.017690131536896803
2022-11-02,VCR,221.8945770263672,230.86,-0.03851797204749274,0.0,0.03851797204749274
2022-11-03,VCR,220.56793212890625,221.27,-0.005978717079252016,-0.04154032747119463,-0.03556161039194261
2022-11-11,VCR,237.07810974121097,230.86,0.02512241374691837,0.0,-0.02512241374691837
2022-11-14,VCR,233.13693237304688,234.64,-0.016623961497188366,0.01637355973317156,0.03299752123035993
2022-11-15,VCR,236.5939483642578,234.64,0.014828264042177963,0.0,-0.014828264042177963
2022-11-30,VCR,238.6758575439453,230.84,0.03389263971885703,-0.0034536349507856556,-0.03734627466964269
2022-12-01,VCR,238.685546875,238.51,4.0596192486308524e-05,0.03322647721365435,0.03318588102116804
2023-01-24,VCR,233.19290161132812,212.57,-0.003154935868727282,-0.09134820894246387,-0.08819327307373659
2023-01-25,VCR,234.49415588378903,234.15,0.005580162446924497,0.10151949945900185,0.09593933701207735
2023-02-07,VCR,250.0895233154297,246.75,0.0025302012380095107,-0.0077609779636480525,-0.010291179201657563
2023-02-08,VCR,247.30258178710935,247.38,-0.011143775602328043,0.002553191489361728,0.013696967091689771
2023-02-09,VCR,246.4383087158203,249.29,-0.0034948000342068797,0.007720915191203881,0.01121571522541076
2023-02-10,VCR,243.3308868408203,243.02,-0.012609329658171409,-0.025151430061374214,-0.012542100403202805
2023-02-14,VCR,250.00216674804688,247.38,0.011194138087287087,0.000849617672047609,-0.010344520415239478
2023-02-15,VCR,253.43003845214844,253.38,0.013711367980087097,0.02425418384671363,0.010542815866626531
2023-03-01,VCR,237.50445556640625,212.57,-0.011318666974522773,-0.11664727393617014,-0.10532860696164736
2023-03-02,VCR,237.10630798339844,237.01,-0.0016763794264755827,0.11497389095356825,0.11665027038004383
2023-03-07,VCR,237.0674591064453,239.81,-0.011899534685410829,-0.0009165520976545105,0.010982982587756318
2023-03-08,VCR,236.8344268798828,236.67,-0.0009829785472913466,-0.013093699178516438,-0.012110720631225091
2023-03-21,VCR,239.21353149414065,228.24,0.025519356859404096,-0.01866024593688198,-0.04417960279628608
2023-03-22,VCR,233.8434906005859,236.79,-0.02244873381540413,0.03746056782334373,0.05990930163874786
2023-03-23,VCR,233.4453887939453,233.78,-0.0017024284303066572,-0.012711685459690036,-0.01100925702938338
2023-04-26,VCR,237.59898376464844,228.9,-0.0036754745907056074,-0.04017108352901699,-0.036495608938311386
2023-04-27,VCR,243.58840942382812,243.58,0.02520812826839558,0.06413280908693753,0.038924680818541946
2023-05-03,VCR,240.21876525878903,241.79,-0.006644944867231217,0.0036111572306158912,0.010256102097847108
2023-05-09,VCR,243.8124084472656,228.9,4.005545176610781e-05,-0.060961601575319935,-0.06100165702708604
2023-05-10,VCR,244.5622711181641,246.31,0.0030755722224067306,0.07605941459152477,0.07298384236911803
2023-05-18,VCR,251.4379119873047,248.5,0.014698884179667138,0.0027034660856231074,-0.01199541809404403
2023-05-19,VCR,248.48703002929688,248.49,-0.011736026340199657,-4.0241448692079906e-05,0.011695784891507577
2023-05-23,VCR,245.31216430664065,228.9,-0.010488766950545347,-0.07615934132461555,-0.0656705743740702
2023-05-24,VCR,244.72784423828125,244.39,-0.002381944939464975,0.06767147225862824,0.07005341719809322
2023-06-16,VCR,270.05859375,271.37,-0.002123338569323119,0.0109902391774086,0.01311357774673172
2023-06-30,VCR,276.34429931640625,272.14,0.012585797643418495,0.0,-0.012585797643418495
2023-07-03,VCR,279.63275146484375,279.61,0.011899837111068123,0.027449107077239798,0.015549269966171675
2023-08-15,VCR,276.42236328125,280.23,-0.013649129111470426,0.0,0.013649129111470426
2023-08-17,VCR,268.3037414550781,274.42,-0.016489653806092575,0.0,0.016489653806092575
2023-08-18,VCR,268.0988464355469,268.54,-0.0007636681412642732,-0.021427009693171017,-0.020663341551906744
2023-09-01,VCR,279.31072998046875,279.37,-0.002369799203090883,0.010781866203553037,0.01315166540664392
2023-09-11,VCR,282.921142578125,276.91,0.022535744731587704,0.0,-0.022535744731587704
2023-09-13,VCR,282.1307067871094,282.09,0.005704263174138191,0.018706438915170764,0.013002175741032573
2023-09-14,VCR,284.9410400390625,281.84,0.009961103787521353,-0.0008862419795100385,-0.010847345767031391
2023-09-15,VCR,280.1401062011719,279.96,-0.016848867531445988,-0.006670451319897852,0.010178416211548136
2023-09-20,VCR,272.8314514160156,276.27,-0.009599203083354824,0.0018494342906876238,0.011448637374042447
2023-10-13,VCR,258.8477783203125,261.96,-0.01302051939649651,-0.0009915338265580331,0.012028985569938477
2023-10-16,VCR,263.59320068359375,261.96,0.018332868816084646,0.0,-0.018332868816084646
2023-10-24,VCR,251.6464385986328,249.14,0.010609502543911686,0.0,-0.010609502543911686
2023-10-25,VCR,246.0399475097656,246.48,-0.02227923876089255,-0.010676727944127773,0.011602510816764777
2023-11-09,VCR,260.5013122558594,266.03,-0.018940441374725836,0.0,0.018940441374725836
2023-11-10,VCR,264.48358154296875,264.56,0.015286945208160985,-0.00552569259106106,-0.020812637799222045
2023-12-01,VCR,283.42633056640625,282.28,0.017957625370500052,0.0061664587417571415,-0.01179116662874291
2023-12-13,VCR,292.53570556640625,287.82,0.016109459609007448,0.0,-0.016109459609007448
2023-12-14,VCR,297.30072021484375,297.32,0.01628866000890894,0.033006740323813455,0.016718080314904515
