date,net_return,gross_return,transaction_cost,borrow_cost,nav,turnover,gross_exposure,net_exposure,beta_exposure,max_group_exposure,max_weight,rank_ic,risk_liquidation,capacity_proxy_nav
2019-03-14,-0.00033356127437693986,-0.00013567420581854422,0.0001756659091684905,2.2221159389905154e-05,94041.74103465126,0.4899039953496276,0.7693500406881596,-1.3087733335466549e-15,-1.3322676295501878e-15,3.3306690738754696e-16,0.09791048111943186,0.04155844155844156,False,388765.8111312142
2019-03-15,-9.827671744060492e-05,7.359330698903009e-05,0.0001402528994698476,3.1617124959787424e-05,94032.49892103998,0.39208309269942776,0.8132121756166322,1.2153348343163954e-16,2.220446049250313e-16,8.326672684688674e-16,0.09998247782404941,0.12857142857142856,False,349056.18117604684
2019-03-18,-0.0001510745667204687,0.0001241705061004799,0.00017498603747095288,0.00010025903534999572,94018.29300200783,0.48841518598969574,0.9401975103982352,-1.8336525839046338e-14,-1.7985612998927536e-14,3.0531133177191805e-15,0.09216036088960342,-0.06623376623376624,False,330782.75426169246
2019-03-19,-0.000377392417940806,-0.00016421621882387098,0.00017453794526495195,3.863825385198302e-05,93982.81121108115,0.4867011299340791,0.5819547909382954,6.050194569783506e-16,5.689893001203927e-16,1.1796119636642288e-16,0.08556277682653603,-0.11038961038961038,False,223945.04039533928
2019-03-20,-0.0003377099640787409,-0.00013496449015073142,0.0001788295236154768,2.391595031253266e-05,93951.07227928303,0.4975964194278156,0.5677240312024676,1.4295193032452595e-15,1.1934897514720433e-15,3.3306690738754696e-16,0.09857327197246693,-0.10909090909090909,False,201896.1117508093
2019-03-21,-0.0002679106545623111,-7.135562446746615e-05,0.00017322390552488057,2.333112456996436e-05,93925.90178601186,0.48515851123315545,0.7223200019519546,3.5163348347894487e-15,3.4416913763379853e-15,9.26342336171615e-16,0.08853254515168807,-0.05454545454545454,False,361187.89876889845
2019-03-22,-0.0006240054833697536,-0.00046852818241735706,0.00012579291731053556,2.9684383641860998e-05,93867.29150826695,0.35325063229566533,0.721604447955876,5.38431452153743e-16,5.828670879282072e-16,3.469446951953614e-16,0.09877265536139002,0.0025974025974025974,False,333453.80485738686
2019-03-25,-2.8503366211851786e-05,0.00023560381800502887,0.00017514225227711517,8.896493193976548e-05,93864.61597448177,0.4907014174867949,0.7840609390322211,-1.210611481816175e-15,-1.1657341758564144e-15,2.5153490401663703e-16,0.08830122670324224,0.0961038961038961,False,269827.92109801894
2019-03-26,3.3517448843519383e-05,0.00023714809230329954,0.00017140896103379842,3.2221682425981733e-05,93867.76207694592,0.4804740947642721,0.7411444292749112,-1.8009502694872658e-14,-1.8041124150158794e-14,4.000272335602517e-15,0.07928227797012766,-0.05064935064935065,False,251750.5344445988
2019-03-27,-0.00018956685483876163,1.3952322959699312e-05,0.00017306118755428578,3.0457990244175175e-05,93849.96786051824,0.4877339697529727,0.5069493629494465,-4.912842266919605e-15,-4.6074255521944e-15,1.9567680809018384e-15,0.05023346320793872,0.1155844155844156,False,505566.80522044795
2019-03-28,-0.00012097504570159382,7.511248180720077e-05,0.0001752539920451185,2.0833535463676087e-05,93838.61435636722,0.4931690713604298,0.41611369652536473,5.58895473615791e-17,6.938893903907228e-17,2.0816681711721685e-17,0.07040469905984378,0.05844155844155843,False,474703.1600580351
2019-03-29,-5.818314332161724e-05,8.39963146851154e-05,0.00012507889513582723,1.7100562870905398e-05,93833.15453081903,0.3522704355537497,0.5109719730768901,2.373978692287657e-15,2.4980018054066022e-15,8.118505867571457e-16,0.09942199290893819,-0.023376623376623374,False,471735.90363766334
2019-04-01,-0.0003329653662310644,-0.00015579058537365767,0.00011417823623148909,6.299654462591765e-05,93801.91134015606,0.32084507260834755,0.7529353655535693,9.373369917015177e-15,9.416079027602109e-15,2.357489203852481e-15,0.09998533467445947,0.20779220779220778,False,436595.20237207145
2019-04-02,-5.878174820862679e-05,0.00024016668804363036,0.0002680058869829328,3.0942549269324376e-05,93796.39749982218,0.7527072594736403,0.0,0.0,0.0,0.0,0.0,0.12987012987012986,True,227521.57630278863
2019-04-03,-0.00017703949041535731,0.0,0.00017703949041535731,0.0,93779.79183340602,0.4964143436447618,0.49650224414905597,-3.3329553430261267e-16,-3.885780586188048e-16,4.579669976578771e-16,0.0580102701086589,0.025974025974025972,False,292782.1004610312
2019-04-04,-0.0003144745996128949,-0.00011698768076641343,0.00017708271703213672,2.0404201814344777e-05,93750.30047091743,0.4969374045979925,0.6288112980263995,-4.029029994298893e-15,-4.066191827689636e-15,8.560860353945543e-16,0.06145113707284747,-0.051948051948051945,False,212921.02899170862
2019-04-05,-0.00010025285521343944,0.00010222211110094019,0.00017663340612151374,2.5841560192865886e-05,93740.9017356181,0.4964703183930917,0.8866145539993739,-1.9101094512016343e-17,2.7755575615628914e-16,4.440892098500626e-16,0.06738903250022345,-0.0025974025974025974,False,239739.10762447832
2019-04-08,-0.00036232048336644134,-8.03671875511595e-05,0.00017264465217152336,0.00010930864364375845,93706.93748679003,0.4847755495908013,0.638450252702224,-2.1603189424129655e-15,-2.4841240175987878e-15,1.2004286453759505e-15,0.0836216847206878,0.051948051948051945,False,275671.9644042619
