date,net_return,gross_return,transaction_cost,borrow_cost,nav,turnover,gross_exposure,net_exposure,beta_exposure,max_group_exposure,max_weight,rank_ic,risk_liquidation,capacity_proxy_nav
2025-01-02,-0.00017748684654297748,0.0,0.00017748684654297748,0.0,99982.25131534571,0.4962305949829204,0.4963186850212052,4.787836793695988e-16,4.3021142204224816e-16,1.3877787807814457e-16,0.060010651101222945,0.1360813099943535,False,151239.0363936764
2025-01-03,0.0002149148194340749,0.0004089525764951033,0.00017364109877248576,2.0396658288542657e-05,100003.73898283376,0.48779075050240084,0.4154124793106196,7.067263441129512e-15,7.605027718682322e-15,1.85268467234323e-15,0.05179108513126349,-0.0536420101637493,False,275603.8336039282
2025-01-06,-0.00010456435290093964,0.00012493738550694233,0.00017828650123260096,5.1215237175281005e-05,99993.28215657934,0.4971294837557472,0.28150901320824295,-3.95516952522712e-16,-3.608224830031759e-16,1.214306433183765e-16,0.04031147471694316,0.06719367588932806,False,103972.45897879693
2025-01-07,-6.385149398344423e-05,0.00012149184550537783,0.0001737744759323189,1.156886355650315e-05,99986.89743612533,0.48508459244818997,0.49221958134873184,2.636779683484747e-16,2.636779683484747e-16,7.45931094670027e-17,0.09880687189218536,0.04686617730095992,False,156799.06056760292
2025-01-08,-0.00021186300262147193,-1.8411748444299562e-05,0.00017322305220393683,2.0228201973235544e-05,99965.71391181172,0.4852730530471862,0.33567857403147017,6.938893903907228e-18,2.0816681711721685e-17,1.3877787807814457e-17,0.042829067783285324,0.03670242800677584,False,217249.65267041334
2025-01-10,-0.00011732845424428265,6.752046512041907e-05,0.0001572588995812932,2.759001978340851e-05,99953.98508912102,0.44088953001280445,0.42549366981442055,-8.673617379884035e-17,-1.6653345369377348e-16,1.97758476261356e-16,0.09761667174877962,-0.07284020327498589,False,151026.51770068886
2025-01-13,-0.00012634904505909322,7.3016867988444e-05,0.00014690778937178673,5.245812367575049e-05,99941.35599855515,0.411688631664477,0.5768570854333217,5.238864897449957e-16,9.749145934989656e-16,5.209591438792849e-16,0.09997467107345169,-0.044607566346696784,False,114200.71820984471
2025-01-14,-9.19764686126966e-05,0.00010393849888261768,0.00017220851192956135,2.370645556575292e-05,99932.16374556204,0.48412848076457665,0.2210236241047745,-3.670674875166924e-15,-3.226585665316861e-15,4.315992008230296e-15,0.04219000932196438,0.11349520045172222,False,309317.2835844547
2025-01-15,-8.1353399916044e-05,0.0001049462625851495,0.00017721649986675056,9.083162634442938e-06,99924.03392428037,0.49692422664945496,0.6526279260220915,-3.7470027081099033e-16,-2.5934115965853266e-16,9.194034422677078e-17,0.0758865635685804,0.07848673066064371,False,268195.57869875757
2025-01-16,-0.00012261086089716773,8.253161883233255e-05,0.000178322154002565,2.6820325726935283e-05,99911.7821524566,0.4965661470088056,0.4055988896365867,-5.793976409762536e-16,-6.661338147750939e-16,2.1163626406917047e-16,0.04579957015587384,-0.051383399209486175,False,166767.11000830535
2025-01-17,-0.00018833575994703638,1.7513333189972987e-06,0.00017341864574672188,1.6668447519311807e-05,99892.96519103725,0.4869651408322034,0.23098482803586187,-6.904199434387692e-16,-5.967448757360216e-16,2.0122792321330962e-16,0.019117752789065356,0.026538678712591763,False,288499.0517925711
2025-01-21,-0.000270070180591174,-5.567863547553895e-05,0.00017642143639741106,3.797010871822399e-05,99865.9870798883,0.4954299691154775,0.4241604595302325,-1.1275702593849246e-15,-1.0685896612017132e-15,3.9898639947466563e-16,0.09159571648298315,-0.0220214568040655,False,239390.80816206694
2025-01-22,-0.00013775689526097565,5.5254433836215985e-05,0.00017558007733567519,1.743125176151645e-05,99852.22985156601,0.4928847050664318,0.6143347406129495,-2.6506574712925612e-15,-2.761679773755077e-15,8.892626218726107e-16,0.0976736662587204,0.010728402032749858,False,376682.26426692156
2025-01-23,-0.00023499226420823908,-3.295851987739727e-05,0.00017678711115496707,2.524663317587474e-05,99828.76534998695,0.4950930683737319,0.369890822447728,-5.551115123125783e-17,-6.938893903907228e-17,2.0816681711721685e-16,0.0671969401678495,0.017504234895539244,False,194854.00224364834
2025-01-24,-9.154918597609475e-05,9.991121959873443e-05,0.0001762594128714979,1.5200992703331289e-05,99819.62610778215,0.4904727183982762,0.358126027379218,-4.371503159461554e-16,-3.95516952522712e-16,8.153200337090993e-17,0.056074207781505354,-0.02428006775832863,False,175220.84127360533
2025-01-27,-0.00021871735081488273,3.4655786879353207e-06,0.0001780304055793528,4.4152523923465274e-05,99797.79382360053,0.49836834192485907,0.3061960625440966,4.544975507059235e-16,4.371503159461554e-16,9.107298248878237e-17,0.04967227125248957,-0.025409373235460195,False,178362.6475753958
2025-01-28,-0.000182996926911269,3.459694154582795e-06,0.0001738732212352725,1.2583399830579294e-05,99779.53113401828,0.48797517855889927,0.40241283252707893,4.163336342344337e-17,4.163336342344337e-17,5.551115123125783e-17,0.04795923786338739,0.014116318464144554,False,331443.23910440743
2025-01-29,-0.00012452791582348528,6.674887458770878e-05,0.00017473927674569766,1.6537513665496393e-05,99767.10579696432,0.4904766451011929,0.29334494781262915,7.112366251504909e-16,5.967448757360216e-16,2.255140518769849e-16,0.033369643570718595,0.0016939582156973462,False,295519.66910815553
2025-01-30,-0.00017009045217500108,1.6366755274009186e-05,0.00017440193562109403,1.2055271827916236e-05,99750.13636482712,0.4886419513272117,0.3823044662542779,9.8879238130678e-16,9.870576578308032e-16,6.106226635438361e-16,0.037884232594921574,0.07961603613777528,False,306893.57974113995
2025-01-31,-0.00017918728890499065,1.474692791430101e-05,0.00017822307437048574,1.5711142448805904e-05,99732.26240832401,0.497604184336902,0.5132698500116702,1.5681900222830336e-15,1.2628786905111156e-15,3.365363543395006e-16,0.09824692911732771,-0.15979672501411638,False,205992.7538805491
2025-02-03,-0.0005404537272174611,-0.00030388520702030546,0.00017328867567516915,6.327984452198655e-05,99678.3617353816,0.4825576874577715,0.2508262259226638,1.0148132334464322e-16,5.984795992119984e-17,5.898059818321144e-17,0.05909114103355932,-0.023150762281197064,False,180376.15522751148
2025-02-04,-0.0003729560904475889,-0.000184646233975598,0.0001780019293792787,1.0307927092712205e-05,99641.18608328653,0.49781886167635264,0.6179628311696286,2.8536201179818477e-15,2.7651492207070305e-15,5.348152476436496e-15,0.09263701824918673,-0.032185206098249576,False,141026.2169698404
2025-02-05,-0.00015024967140689387,5.146334380374573e-05,0.00017631728242284677,2.539573278779284e-05,99626.21502781894,0.4924388793241737,0.47613051146919017,1.6237011735142914e-15,1.987993103469421e-15,8.98586760555986e-16,0.09769479817836037,0.03670242800677584,False,153786.63751275
2025-02-06,-0.0003208849358610681,-0.00012585596293257414,0.0001754619656078424,1.9567007320651583e-05,99594.24647619965,0.48998636754558256,0.3039678121122268,-1.1796119636642288e-15,-1.061650767297806e-15,2.0708261494473135e-16,0.054303669192855,0.1202710333145116,False,220167.10552647262
2025-02-07,-0.00010247013144205962,7.220694822853552e-05,0.00016218525177557206,1.249182789502307e-05,99584.04104067237,0.4550130662395805,0.6397616616353172,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.09909782558478601,0.02992659514398645,False,170853.48693432251
2025-02-10,-0.00020153689964997603,4.938020772849458e-05,0.00017204238197137672,7.887472540709391e-05,99563.97118178642,0.4832785352745037,0.3936975477879379,-3.8163916471489756e-16,-2.8449465006019636e-16,1.0200174038743626e-15,0.04476631085309177,0.0016939582156973462,False,239209.75283821914
2025-02-11,-0.00020620959849583062,-1.5739225048074014e-05,0.00017429102216880024,1.6179351278956368e-05,99543.44013526438,0.4869067473375895,0.40268786590781186,-1.908195823574488e-15,-1.547373340571312e-15,4.839878497975292e-16,0.05984526559963655,0.0378317334839074,False,230550.35493463758
2025-02-12,-0.00010751198828506009,8.120590651720456e-05,0.00017216907839509422,1.654881640717043e-05,99532.7380220947,0.48245367617901963,0.449761519695368,-1.6653345369377348e-15,-1.0269562977782698e-15,5.533767888366015e-16,0.04812580826472567,0.0220214568040655,False,130499.8007779159
2025-02-13,-4.212842434294987e-05,0.00015021843533187168,0.00017386350955035432,1.8483350124467243e-05,99528.54486467129,0.4881801048237137,0.3482539596020948,-3.903127820947816e-16,-4.579669976578771e-16,1.0928757898653885e-16,0.06915264934385203,-0.031055900621118016,False,204767.64287796745
2025-02-14,-8.177404148457171e-06,0.00017877066300060092,0.00017263626059006788,1.4311806558990214e-05,99527.73097953563,0.48459237697476704,0.4897074257286105,-3.2612801348363973e-15,-2.0261570199409107e-15,6.980527267330672e-15,0.056356237804668446,-0.019762845849802372,False,366420.39273286704
2025-02-18,-0.0005706904311210203,-0.00031391712935254466,0.00017627345096377192,8.049985080470362e-05,99470.93145583442,0.4942264129931907,0.339583837651859,-9.783840404509192e-16,-8.465450562766819e-16,2.914335439641036e-16,0.05542475896761397,-0.07848673066064371,False,238686.77331359877
2025-02-19,-0.0002202927817238487,-5.5005025901218595e-05,0.00015133225564515642,1.39555001774737e-05,99449.01872764336,0.4254142736287374,0.7065587650396533,-1.2490009027033011e-15,-1.033895191682177e-15,5.134781488891349e-16,0.09913376626056794,-0.11688311688311688,False,298889.36643394845
2025-02-20,-0.0008641815844803824,-0.0006580430210512956,0.0001771019018521147,2.903666157697211e-05,99363.07671706428,0.4957963608540329,0.5277772726102583,-3.0531133177191805e-15,-2.9559688030644793e-15,1.6479873021779667e-15,0.09487211090961833,-0.11688311688311688,False,185250.39639067286
2025-02-21,-0.0005124024617239569,-0.0003156266176537973,0.00017508636711357353,2.1689476956586082e-05,99312.16283195,0.4899189905086999,0.34155820204448667,-2.0816681711721685e-15,-2.0816681711721685e-15,9.402201239794294e-16,0.0727145022260812,-0.18125352907961606,False,245643.70827201984
2025-02-24,-0.00020730902319264337,-7.166173347448267e-05,9.35373743976073e-05,4.2109915320553394e-05,99291.57452448216,0.2625843433215246,0.5931604922269595,1.7555401576885288e-15,1.6375789613221059e-15,9.254749744336266e-16,0.09946164196950352,0.003952569169960475,False,225557.39879859015
