candidate,eligible,robust_sharpe,mean_sharpe,train_sessions,train_total_return,train_cagr,train_annual_volatility,train_sharpe,train_max_drawdown,train_positive_day_rate,train_gross_total_return,train_total_transaction_cost,train_total_borrow_cost,train_annual_turnover,train_average_gross,train_average_abs_net,train_average_abs_beta,train_missing_held_sessions,validation_sessions,validation_total_return,validation_cagr,validation_annual_volatility,validation_sharpe,validation_max_drawdown,validation_positive_day_rate,validation_gross_total_return,validation_total_transaction_cost,validation_total_borrow_cost,validation_annual_turnover,validation_average_gross,validation_average_abs_net,validation_average_abs_beta,validation_missing_held_sessions
residual_trend_126_rank_r10,False,-0.1422938237527101,-0.04652800044488738,1259,-0.04446718320551735,-0.009063139808415221,0.05379072750146786,-0.1422938237527101,-0.10273367133186428,0.511517077045274,0.029069738012220903,0.008596145986049675,0.06553734071966173,4.895297021572949,0.8753113176686105,0.007520365852031892,0.011444347774269096,0,502,0.002224460429938846,0.001116043578905268,0.03528734742842999,0.049237822862935356,-0.043154961765200284,0.5358565737051793,0.03265258766423007,0.002633157617310351,0.027277797171844087,3.7649402390438245,0.913527212226776,0.008007936197106701,0.01900032003877276,0
residual_trend_63_tail20_r21,False,-0.16271858162330205,-0.12167441519061842,1259,-0.034215626496081675,-0.006944244162856439,0.03830933444435833,-0.16271858162330205,-0.08067819594083314,0.49722001588562353,0.011670587066895832,0.004129128562005254,0.04228279713910249,2.35186656076251,0.5629284201433576,0.008115221609660484,0.021280826723557272,0,502,-0.004596665671558919,-0.002310136744875124,0.0248567128612662,-0.08063024875793479,-0.03438012915354827,0.5338645418326693,0.014603510271403497,0.0012285780888056548,0.017876188887340716,1.7569721115537849,0.5884950556628056,0.00823862745249885,0.029758075388773633,0
residual_efficiency_126_rank_r21,False,-0.16820657236159264,-0.09228407247210349,1259,-0.04540885166187991,-0.00925868378398631,0.0483374487067173,-0.16820657236159264,-0.0984612599492567,0.5051628276409849,0.013523497406225271,0.004129055856064746,0.05576755963124411,2.35186656076251,0.741099033849058,0.009179146163186715,0.022640506340444354,0,502,-0.0019132936607433315,-0.0009609161893247009,0.030452243995443117,-0.016361572582614326,-0.040005769846989225,0.5278884462151394,0.022893055126693262,0.0012287059431270431,0.02332051363438349,1.7569721115537849,0.771009088329778,0.008979523437630284,0.028035940923054715,0
residual_trend_126_rank_r21,False,-0.16872393676679476,-0.10115399460733475,1259,-0.045715469323628244,-0.009322388362166367,0.04851808581336755,-0.16872393676679476,-0.09831414421652407,0.5019857029388404,0.013223624300293002,0.004128926885822767,0.0557929231633512,2.35186656076251,0.7413880517180846,0.009257304583171366,0.022605352679388648,0,502,-0.0029509112292570583,-0.001482423998022564,0.030415843312191125,-0.03358405244787475,-0.039916282677446846,0.5338645418326693,0.0218448232035513,0.0012286522090217767,0.023335318936521063,1.7569721115537849,0.7712307177031132,0.009062318009036499,0.027760475888240283,0
intraday_63_tail20_r10,False,-0.1734873021701942,-0.1281452415531617,1259,-0.017716049533819223,-0.003571418225961187,0.03556817195437616,-0.08280318093612919,-0.05826646921830414,0.4892772041302621,0.04211738595511694,0.008613465132613355,0.05051270201477773,4.903891977760127,0.6749043099670269,0.0056640925043496505,0.011476256231098344,0,502,-0.008593377098465194,-0.004323077272307407,0.023397158846987176,-0.1734873021701942,-0.03329494891167717,0.5179282868525896,0.015525336172380388,0.002633579507953016,0.021403528348442696,3.7649402390438245,0.7111493070421745,0.005058890330213465,0.01923332426272959,0
intraday_21_rank_r10,False,-0.20691303915554551,-0.08691278604233332,1259,-0.029250828033008158,-0.005924529013136448,0.02696134218937911,-0.20691303915554551,-0.05042048290512524,0.49404289118347894,0.014358609780321219,0.008611635033073847,0.03532967967962463,4.903891977760127,0.47225303782352845,0.004596485930165534,0.011896062655318803,0,502,0.0008675245418598987,0.0004353963748360279,0.01809471062660666,0.03308746707087886,-0.01766450108899187,0.5139442231075697,0.01888395184611813,0.0026332763715157625,0.015208597750950369,3.7649402390438245,0.5083879514096901,0.0037995642261525707,0.021151173353894475,0
residual_efficiency_63_rank_r21,False,-0.2276878088022124,-0.1892435652755156,1259,-0.03141737381422516,-0.006368999560466437,0.037661589800804016,-0.15079932174881885,-0.07620350632053197,0.4980142970611596,0.013994418528663122,0.004128748120275241,0.04168502517363693,2.35186656076251,0.5547938952162713,0.007299717254039331,0.016558533456476628,0,502,-0.011307473827227965,-0.0056923347597290785,0.02382654365572694,-0.2276878088022124,-0.033346735259463856,0.5378486055776892,0.007129639106359109,0.001228558218244578,0.01724696310331443,1.7569721115537849,0.568186302525798,0.0074435531595152555,0.02380420651978216,0
overnight_63_tail20_r21,False,-0.2298955656170487,-0.19282728948541622,1259,-0.025670069459631573,-0.0051916665710537435,0.0216234864647125,-0.2298955656170487,-0.044407183801343786,0.48768864177918986,0.02110985380510022,0.004130273895553702,0.042764100684372766,2.35186656076251,0.5700301716940378,0.005804878522204465,0.01870029463216648,0,502,-0.007110075017253581,-0.003575542584942859,0.02151307235552353,-0.15575901335378373,-0.03525615151662298,0.5039840637450199,0.012094956455201533,0.0012291022839626732,0.017928354666679767,1.7569721115537849,0.5947424140226453,0.00573904022640979,0.034510450501587714,0
residual_trend_63_rank_r21,False,-0.24482304378817105,-0.20383778975003397,1259,-0.03361267876433727,-0.006820181948019033,0.037662636111430774,-0.1628525357118969,-0.07601878003570273,0.4996028594122319,0.011630465907985776,0.004128582706511138,0.04162010838342056,2.35186656076251,0.5538017300022561,0.007266285910379196,0.016303128829909416,0,502,-0.01212580460424173,-0.006105548524423798,0.02385400899884232,-0.24482304378817105,-0.03477868638733039,0.5318725099601593,0.006246069837675616,0.0012284925094702426,0.01719731239647506,1.7569721115537849,0.5662705364445761,0.007569463408104162,0.023701273275578798,0
intraday_63_rank_r10,False,-0.2728802714782167,-0.14727226949295488,1259,-0.007737492125395096,-0.0015535422968232515,0.03815949936666269,-0.021664267507693045,-0.06291457280611745,0.48451151707704526,0.058223238255053156,0.00861293667511212,0.055742823063000276,4.903891977760127,0.7450086071306464,0.005862884305931162,0.012765924207692972,0,502,-0.014591684319725018,-0.007351719194746975,0.025820416647632034,-0.2728802714782167,-0.03381121059388181,0.5278884462151394,0.011335281728779956,0.002633496032007554,0.023338201970440002,3.7649402390438245,0.7761761582202288,0.004850521569145688,0.024145633511877877,0
intraday_21_rank_r21,False,-0.27624970921171993,-0.2632644325383353,1259,-0.029902346135352476,-0.006058105564061167,0.021184033997639358,-0.27624970921171993,-0.042272770945170124,0.49007148530579825,-0.001204759323008453,0.004129842991449424,0.02502136199364209,2.35186656076251,0.33379568569402135,0.0038090042947203687,0.00836940754474559,0,502,-0.006092701467626416,-0.003063141812469472,0.01197177099872974,-0.25027915586495075,-0.020850118210150814,0.5159362549800797,0.005450715195570055,0.0012288248752402797,0.010318313860254912,1.7569721115537849,0.34335310901538585,0.0024697002194242917,0.01248423009859854,0
intraday_21_tail20_r10,False,-0.3111436719186024,-0.10579780700835817,1259,-0.039417888777477206,-0.008017240136700798,0.02487616279228472,-0.3111436719186024,-0.054213670256327284,0.4868943606036537,0.002140033494738347,0.008612502840482195,0.03373831220245455,4.903891977760127,0.45020141275004083,0.0039793509987696134,0.012238898321131394,0,502,0.0031364159264970493,0.0015732281071225707,0.01729001230814714,0.09954805790188609,-0.01643866588681908,0.5298804780876494,0.020394634617917573,0.0026335603102038856,0.014425281229051505,3.7649402390438245,0.48112618598523904,0.003663774604531073,0.020399200120245396,0
overnight_63_rank_r21,False,-0.3318175707001597,-0.20444224990864346,1259,-0.03764138694557184,-0.007650305146326586,0.022388183131217602,-0.3318175707001597,-0.04745946633670961,0.4932486100079428,0.011039138018745343,0.004130179321211674,0.0452152156898587,2.35186656076251,0.6022496965026007,0.005269155660369145,0.017923178883749686,0,502,-0.003770290368517948,-0.0018944359339045924,0.021586057773556256,-0.07706692911712718,-0.03225216032725009,0.5219123505976095,0.016029453596527077,0.0012290114701643253,0.018450623825869584,1.7569721115537849,0.6149839895399299,0.005143755089694387,0.03261902805444821,0
price_to_high_252_tail20_r21,False,-0.3567184316941159,-0.23503979261265273,1259,-0.0805734139752049,-0.016673788213767415,0.044367392697656854,-0.3567184316941159,-0.12305067243430012,0.4868943606036537,-0.0300873121732268,0.004129763586737569,0.049314300565571276,2.35186656076251,0.6527617442814158,0.009713817461982436,0.016487054133280808,0,502,-0.006644076356867923,-0.0033408096541249765,0.026440250719509055,-0.11336115353118957,-0.025785067223239366,0.5159362549800797,0.015121959121261686,0.0012287824364150706,0.020445223710323528,1.7569721115537849,0.6808783076479361,0.00514029837300998,0.016840860251112144,0
price_to_high_252_tail20_r10,False,-0.3570403038098659,-0.03567421916042959,1259,-0.08801243342330745,-0.01827143545037091,0.04836357082902143,-0.3570403038098659,-0.12745124001171426,0.4924543288324067,-0.027729118599982172,0.008612532988470974,0.055384095745880296,4.903891977760127,0.7377993479657291,0.007584615269110942,0.01694205230549346,0,502,0.017138062124258946,0.008566767923266383,0.031604862864446706,0.2856918654890067,-0.03330148806881439,0.5378486055776892,0.04350576145216123,0.002633261498267831,0.022961382645278923,3.7649402390438245,0.7721226107122029,0.009520299080699983,0.024933190138767797,0
price_to_high_252_rank_r10,False,-0.3713650864567365,-0.14074343455208765,1259,-0.10130152711248752,-0.021151607293048547,0.05367653919770986,-0.3713650864567365,-0.14168272660454173,0.49722001588562353,-0.036262404385949965,0.008612735840736253,0.061245039632776055,4.903891977760127,0.8158892905160053,0.007215216408304097,0.01790032384469618,0,502,0.004951841859631934,0.0024827276684258326,0.034022106608235195,0.08987821735256121,-0.03556842073711597,0.5418326693227091,0.033249244374404574,0.0026333697968459707,0.025136522929068858,3.7649402390438245,0.8415473121444057,0.007136000185320978,0.030681435580100107,0
intraday_63_tail20_r21,False,-0.3757528453934768,-0.30748490234961046,1259,-0.037669640086094636,-0.007656136567940508,0.030218195085139496,-0.23921695930574413,-0.07308272571960928,0.5043685464654488,0.004454260205166705,0.004130383980184708,0.03870706646361023,2.35186656076251,0.5152579928009856,0.006518521505941332,0.011601186243392346,0,502,-0.012747902298088531,-0.00641978902365381,0.016766490540177204,-0.3757528453934768,-0.0337205365740888,0.5398406374501992,0.0048195137960094225,0.0012289659523461896,0.01640811955422489,1.7569721115537849,0.5397760449256971,0.006832052310636884,0.01301680591940207,0
price_to_high_252_rank_r21,False,-0.37938392533695364,-0.33577510712705605,1259,-0.09452011794196746,-0.019677634235782837,0.04918456138488263,-0.37938392533695364,-0.14157554979408005,0.49563145353455124,-0.040074938564955476,0.004130073201908655,0.05424586336218122,2.35186656076251,0.7175051670590538,0.010326244042253095,0.016548121973171546,0,502,-0.016737425372605585,-0.008437367045648236,0.027690055266509125,-0.2921662889171585,-0.028541075012977868,0.5239043824701195,0.005791615071381706,0.0012288407108353603,0.021423688271417562,1.7569721115537849,0.7094429959541125,0.0068520554857613445,0.022032550269454877,0
intraday_21_tail20_r21,False,-0.3822276105063474,-0.2753675678816546,1259,-0.03729249251641653,-0.007578304948372527,0.01940915265981256,-0.3822276105063474,-0.053269692276215475,0.49007148530579825,-0.007487012408911808,0.004130721274409761,0.02635740486968178,2.35186656076251,0.3510852256850784,0.003473445910761376,0.00893912703093167,0,502,-0.00413033970964205,-0.0020755344619410865,0.011909812008653637,-0.16850752525696186,-0.021666087668841816,0.5298804780876494,0.007943384841646806,0.001229038232722173,0.010821923950024253,1.7569721115537849,0.3602499098007339,0.0029965953895962614,0.010828164584484937,0
blend_high_defensive_tail20_r10,False,-0.52451999437726,-0.5152453969074197,1259,-0.09681488860003007,-0.02017542268990613,0.03879305370586109,-0.5059707994375793,-0.1374487185552179,0.4694201747418586,-0.03206792968304928,0.008615938582806008,0.060606124118783446,4.903891977760127,0.8082355859631015,0.006142945879104901,0.017476296069615024,0,502,-0.02729837981664618,-0.01379800964906952,0.025852324560892346,-0.52451999437726,-0.033623840690728546,0.4900398406374502,8.622120545687117e-05,0.0026335657221815663,0.025128259195089556,3.7649402390438245,0.8448092286649309,0.010594844736360347,0.024656798778976165,0
intraday_63_rank_r21,False,-0.5388141081207614,-0.40171155010392817,1259,-0.043928485385904326,-0.008951344775066872,0.03203968792277696,-0.264608992087095,-0.07847592865642405,0.49722001588562353,0.00016960598355098,0.004129984120263347,0.04095697409168396,2.35186656076251,0.5451178934255465,0.006238425340274522,0.011612812669131207,0,502,-0.0194298537401687,-0.009801284373314512,0.017980292951135703,-0.5388141081207614,-0.03677980302603834,0.5258964143426295,-0.0013034271907536032,0.001228886146695931,0.017086891598206436,1.7569721115537849,0.5616129369131125,0.007463003819635242,0.014085980424233657,0
overnight_63_tail20_r10,False,-0.5557530352335344,-0.35152839678458647,1259,-0.07333950403704659,-0.015130076380047486,0.026784450455324568,-0.5557530352335344,-0.08496282372518493,0.47021445591739475,-0.013595086153048719,0.00861397246858191,0.053863330702508684,4.903891977760127,0.7179504024485748,0.004097213314803965,0.009163268820783521,0,502,-0.007995108600354905,-0.004021502963275858,0.025202914704161885,-0.14730375833563852,-0.03540287769193984,0.5179282868525896,0.0173292174561952,0.002633902316292705,0.0225752516911419,3.7649402390438245,0.7542091593273038,0.004821431564325852,0.017673228504132103,0
overnight_63_rank_r10,False,-0.7505541624581072,-0.36883578120988847,1259,-0.10232614555932673,-0.021375086189716508,0.02825342640015547,-0.7505541624581072,-0.11448707406818937,0.46227164416203337,-0.039895202973308175,0.008613566827023751,0.05861841215026184,4.903891977760127,0.7807434451137597,0.0037025931609708275,0.007486990525360406,0,502,1.2237940368198252e-05,6.143329830843314e-06,0.025319068202499403,0.01288260003833028,-0.030179309824538314,0.5239043824701195,0.02716881850541175,0.0026338625497766095,0.024161932503212226,3.7649402390438245,0.8081108952564643,0.005298450358452705,0.016380730195634036,0
overnight_21_tail20_r21,False,-0.7877458255237548,-0.6752636962264653,1259,-0.05405592513144242,-0.011061559776318064,0.013995620446109504,-0.7877458255237548,-0.05723018613517028,0.47418586179507544,-0.021989465093618654,0.004130254811898892,0.029205033100239308,2.35186656076251,0.386712968147023,0.004663863718380104,0.009529398255246587,0,502,-0.01596015915127691,-0.008043969359658343,0.014172640412561945,-0.5627815669291759,-0.022630369139339246,0.5099601593625498,-0.002200017964770984,0.0012289551345458496,0.012656993673453625,1.7569721115537849,0.4142421928125523,0.007608355194240046,0.018199533684129725,0
overnight_21_rank_r21,False,-0.8018130860815598,-0.5392263828382693,1259,-0.05592228433020363,-0.011452415781897374,0.014238777889065747,-0.8018130860815598,-0.0583696037282484,0.4805401111993646,-0.025028766947261527,0.004129553946365964,0.02806805877408432,2.35186656076251,0.37162959496148007,0.004617610281379337,0.010154318964982072,0,502,-0.007879402808394498,-0.0039631886106529235,0.014000798582923774,-0.2766396795949789,-0.021664080698432953,0.5258964143426295,0.0049451900442885055,0.0012287818296490476,0.011614478472904921,1.7569721115537849,0.3827845718062298,0.004834518217425641,0.020584843552685913,0
blend_high_defensive_rank_r10,False,-0.8652662141379571,-0.6616535181744543,1259,-0.09594577467943155,-0.019986773037790395,0.042136290376161366,-0.45804082221095155,-0.14401742031151155,0.4789515488482923,-0.025850409017852183,0.008607873419951362,0.06605443883282536,4.900911784705188,0.8805446870214055,0.005348522724812535,0.0179456432857264,0,502,-0.04746655118493226,-0.024116339993272118,0.02776691433036627,-0.8652662141379571,-0.05029415077573374,0.5059760956175299,-0.017908105915677708,0.0026332503047374364,0.027922699510172524,3.7649402390438245,0.9332972110823106,0.006453091743987409,0.028975402132080934,0
overnight_21_rank_r10,False,-1.083722395328012,-0.6969139133563456,1259,-0.10229335497134351,-0.02136793109540891,0.019749756495922106,-1.083722395328012,-0.11287834749246284,0.4551231135822081,-0.06010362923414847,0.008610927305773253,0.03731171794203769,4.903891977760127,0.49507222674561124,0.0035444823448276207,0.00730384941919343,0,502,-0.011160468763883102,-0.00561812302641318,0.017665392886379423,-0.31010543138467905,-0.023761791088074857,0.5179282868525896,0.006982173618201193,0.002633176319096367,0.015547979265256362,3.7649402390438245,0.5160450808733144,0.003390960331695148,0.01198500483754377,0
overnight_21_tail20_r10,False,-1.129747714984423,-0.7265002932920794,1259,-0.10069459941777281,-0.021019326761773205,0.01864869715881753,-1.129747714984423,-0.10870977401450721,0.4598888006354249,-0.05899652579249426,0.008611735477423126,0.03670882126418092,4.903891977760127,0.48641645849281306,0.0038778505103032866,0.007933888028552959,0,502,-0.01112259748374611,-0.005599005572671234,0.01692690460194341,-0.3232528715997358,-0.02707237050225053,0.50199203187251,0.007006854605365209,0.0026332905357553966,0.015534360243514369,3.7649402390438245,0.5121460855314096,0.006482048692932687,0.011737537129028655,0
low_residual_vol_126_tail20_r10,False,-1.1464063323453408,-0.9637822788255956,1259,-0.09999068344381934,-0.02086599693570934,0.02654237602590273,-0.7811582253058503,-0.11653401223008775,0.44638602065131056,-0.034804947128740604,0.007313390831180098,0.06260174412809107,4.157814527629962,0.832995119961455,0.003162698358164637,0.009729674395822844,0,502,-0.04944229487950824,-0.02513298590853652,0.021991839274315576,-1.1464063323453408,-0.054013316976964876,0.46215139442231074,-0.02097642791132437,0.002300160807624092,0.027201614198463196,3.2839498282902397,0.9050253049793335,0.002760698887665559,0.012861103997600935,0
blend_high_defensive_tail20_r21,False,-1.1594303119323113,-0.8337410141190517,1259,-0.08898103328280393,-0.018480223802017748,0.03547447834610793,-0.508051716305792,-0.1337653614344545,0.4805401111993646,-0.03312702803280676,0.004130396099394917,0.05536124488420194,2.35186656076251,0.7349070326134878,0.00793578667604528,0.018399497670093055,0,502,-0.04828802026713319,-0.024538910467435282,0.021233449429311973,-1.1594303119323113,-0.051026584840944356,0.4760956175298805,-0.025116882630158543,0.0012287322221080713,0.0228232696600203,1.7569721115537849,0.7608439513735593,0.004724836433249334,0.023121479648107252,0
blend_high_defensive_rank_r21,False,-1.5702055759177642,-1.0444828584943546,1259,-0.0971205732845547,-0.020241809047542136,0.0380240224963397,-0.5187601410709451,-0.14980706335942895,0.4805401111993646,-0.036660575228561254,0.004130076523251987,0.0606738698133652,2.35186656076251,0.8059702729563853,0.007743983440896674,0.019149944916138088,0,502,-0.07186678537865909,-0.03674641034926884,0.023663283682148137,-1.5702055759177642,-0.07412899679977658,0.4701195219123506,-0.046411555454954456,0.001228735013496135,0.02582338646750402,1.7569721115537849,0.8561722892704947,0.004427429000304317,0.03190340601300332,0
low_residual_vol_126_tail20_r21,False,-1.7366572949955374,-1.3203110768104547,1259,-0.10738886003669657,-0.022482315811876763,0.024813106473193007,-0.9039648586253718,-0.12708574834574093,0.4416203335980937,-0.04933390181043318,0.004080933700448741,0.05892158844235947,2.321688004402886,0.7838985482713163,0.004490265978520155,0.013902510998562595,0,502,-0.07234833533047569,-0.036997324183627556,0.021572480852106522,-1.7366572949955374,-0.07566473317493638,0.4442231075697211,-0.04669876381116689,0.0012298137637215152,0.026040836927795546,1.7569721115537849,0.865254070259567,0.0035969686958118178,0.01907487506327475,0
low_residual_vol_60_tail20_r10,False,-1.8448078996368265,-1.293034574483545,1259,-0.09389959433552209,-0.019543201749193995,0.026163323005583248,-0.7412612493302635,-0.12014466362722043,0.45909451945988883,-0.0294045715829635,0.008589118031892959,0.0601611513132997,4.8863092033105815,0.8017363999181074,0.0035257265255724713,0.011259717031194251,0,502,-0.06865917895521367,-0.035076723718653446,0.019253571135802006,-1.8448078996368265,-0.06906703941666592,0.4442231075697211,-0.04199885682259519,0.0026349534157569647,0.025583254195084365,3.7649402390438245,0.8554193855093262,0.006096537462580766,0.014324500319318988,0
low_residual_vol_60_rank_r10,False,-2.140886667333672,-1.3711713276092294,1259,-0.08462559699895023,-0.017542771149045455,0.028738857461465876,-0.6014559878847867,-0.11796371535535055,0.45353455123113584,-0.013879848035200926,0.00829636838564502,0.06613925915594468,4.7234055339247485,0.8808300794884611,0.003554800051567165,0.01214018930464167,0,502,-0.08613021838181079,-0.04420613444787447,0.021013998850547444,-2.140886667333672,-0.08955942774865266,0.43227091633466136,-0.05745884584804872,0.002569138326014507,0.028314645191809013,3.672742735070921,0.9435476502267097,0.003951251813531627,0.017074799163885067,0
low_residual_vol_126_rank_r10,False,-2.1983418419521232,-1.424689444500034,1259,-0.09397398228935672,-0.01955931354021423,0.0296644110493991,-0.6510370470479446,-0.1177187435726571,0.4598888006354249,-0.024783350863719522,0.006064060610838439,0.06751712946529646,3.4530596235616966,0.8981035603958196,0.0037662496731881,0.01031860124754546,0,502,-0.0949822265272644,-0.048864889317989824,0.022670585256544504,-2.1983418419521232,-0.09848064180968485,0.4402390438247012,-0.0663092687130532,0.002002418021981334,0.029179205938325195,2.8626817609513657,0.9690715568837395,0.003142834536412916,0.012504449793316587,0
low_residual_vol_60_tail20_r21,False,-2.2049529125429825,-1.5014711231096078,1259,-0.09316999932265113,-0.019385233792949208,0.024164525183887887,-0.797989333676233,-0.1174029714831043,0.45909451945988883,-0.03985492239110777,0.00413093259432522,0.05299112608451528,2.35186656076251,0.7047897474947645,0.00548368826739963,0.019140912541064908,0,502,-0.08100961661941186,-0.04152145104004101,0.019148491851714033,-2.2049529125429825,-0.08284021111845696,0.448207171314741,-0.05857292028853711,0.0012290273076836775,0.022888370269420776,1.7569721115537849,0.7621962203976472,0.0061686116137291405,0.026109268508435743,0
