session,gross_return,transaction_cost,borrow_cost,net_return,gross,net,turnover
2015-10-29,0.00010215831692859344,0.0,6.2783103770029675e-06,9.588000655159047e-05,0.45920284206210654,0.0008861845408898554,0.0
2015-10-30,0.0005343813716938378,0.0,6.244376729707914e-06,0.0005281369949641299,0.4568277493732615,0.0009882481045837208,0.0
2015-11-02,-0.00053443881673485,0.0,1.8733107699483746e-05,-0.0005531719244343337,0.4573607797645735,0.0015218257438023644,0.0
2015-11-03,0.0006683633593519426,0.0,6.2513400355870136e-06,0.0006621120193163556,0.457335756021953,0.0009879334241009348,0.0
2015-11-04,0.0004970849376097431,1.1738990793323286e-06,6.287988944778588e-06,0.0004896230495856322,0.4590231929688369,-3.122502256758253e-17,0.005858191496430612
2015-11-05,0.0006140222607250787,0.0,6.261475904192363e-06,0.0006077607848208863,0.4575845826785173,0.0004968416724748723,0.0
2015-11-06,0.00048780818816041656,0.0,6.243263796075269e-06,0.0004815649243643413,0.4568684463172328,0.001110189203738201,0.0
2015-11-09,-6.113255833197504e-05,0.0,1.858930760007828e-05,-7.972186593205332e-05,0.4539370464913818,0.0015972282228102867,0.0
2015-11-10,0.00044015432494612,0.0,6.175358628008391e-06,0.0004339789663181116,0.4523373979792672,0.001536218134654474,0.0
2015-11-11,-0.0003984742579739277,1.646617323273896e-06,6.213121359085249e-06,-0.00040633399665628684,0.4535578592132232,5.898059818321144e-17,0.008218248955137824
2015-11-12,0.0001935017693998946,0.0,6.210252803714011e-06,0.0001872915165961806,0.4529498184336933,-0.0003986362374294415,0.0
2015-11-13,0.000549737737828493,0.0,6.197964401376176e-06,0.0005435397734271168,0.4522463052451826,-0.00020509605527831154,0.0
2015-11-16,-0.00015751982276823132,0.0,1.855022952779631e-05,-0.00017607005229602763,0.4517333729675623,0.0003444544578521981,0.0
2015-11-17,0.0003724155727080927,0.0,6.202300128894627e-06,0.0003662132725791981,0.45295487696377884,0.00018696755447105903,0.0
2015-11-18,-0.00017258661025686706,8.66402527088642e-07,6.197858082275218e-06,-0.0001796508708662309,0.45244364000609083,-4.5102810375396984e-17,0.004326988605448627
2015-11-19,-0.0012446366451198097,0.0,6.213231851615235e-06,-0.001250849876971425,0.4533933075467494,-0.00017261762116290227,0.0
2015-11-20,-0.0007301436307278571,0.0,6.251173948679763e-06,-0.0007363948046765369,0.4549166689947662,-0.0014190292588565322,0.0
2015-11-23,0.0006734974044662938,0.0,1.8792235462154835e-05,0.0006547051690041389,0.4551269728834599,-0.0021507566956412046,0.0
2015-11-24,-0.0004315556187831822,0.0,6.249082323440393e-06,-0.0004378047011066226,0.4547067168564712,-0.00147629275467746,0.0
2015-11-25,0.00045946708490207454,5.90515070628949e-06,6.19236829777604e-06,0.00044736956589800904,0.4520428857376509,4.5102810375396984e-17,0.029444546703410564
2015-11-27,0.0005371497103698983,0.0,1.2359767381171556e-05,0.0005247899429887267,0.4515907710379901,0.00045926162522823277,0.0
2015-11-30,-0.00023834660454822467,0.0,1.8451306195784456e-05,-0.00025679791074400914,0.449977672800644,0.0009958887032223106,0.0
2015-12-01,0.00011071693878377367,0.0,6.158376679700067e-06,0.00010455856210407361,0.4503192343019762,0.0007577366838714232,0.0
2015-12-02,0.0007485908944323612,0.0,6.182881340110552e-06,0.0007424080130922507,0.45221870065595676,0.0008683628278865173,0.0
2015-12-03,-0.0007557933245965873,1.590985310031705e-06,6.1498333193473905e-06,-0.0007635341432259664,0.4489378323123595,3.469446951953614e-18,0.007942375024012478
2015-12-04,-0.0009126432707336478,0.0,6.132444918288626e-06,-0.0009187757156519364,0.44691210819551214,-0.000756370839557572,0.0
2015-12-07,0.0006103409884442565,0.0,1.8558914882108325e-05,0.0005917820735621481,0.4499297131611859,-0.001670548970116762,0.0
2015-12-08,0.00032082724779876755,0.0,6.14944149442212e-06,0.0003146778063043454,0.4478496481521484,-0.001059580940666282,0.0
2015-12-09,0.00022786252522420176,0.0,6.138214600979742e-06,0.00022172431062322202,0.44735114457491515,-0.0007385212966059887,0.0
2015-12-10,1.958360212317187e-05,4.95423324971018e-07,6.118098838914026e-06,1.2970079959286826e-05,0.4466212152407238,2.0816681711721685e-17,0.0024674491948102756
2015-12-11,0.0002792207732003871,0.0,6.107111587289463e-06,0.00027311366161309765,0.44583872922025636,1.9583348125577077e-05,0.0
2015-12-14,0.00017838089583344338,0.0,1.8297763771381272e-05,0.0001600831320620621,0.44554430763973135,0.0002987225361202918,0.0
2015-12-15,-0.0007316503198021427,0.0,6.0662440834721035e-06,-0.0007377165638856148,0.44331284516143027,0.00047702706796666147,0.0
2015-12-16,-0.0007902724213082947,0.0,6.0805072171506904e-06,-0.0007963529285254454,0.4436222156216996,-0.0002548112303007513,0.0
2015-12-17,0.0006117158515171944,5.200626614224877e-07,6.09451963597556e-06,0.0006051012692197964,0.4448999334262159,-3.469446951953614e-17,0.00258906020951785
2015-12-18,-0.0008611138058718412,0.0,6.066161108900238e-06,-0.0008671799669807414,0.4434411068750391,0.0006113459253218392,0.0
2015-12-21,0.0004270471297175177,0.0,1.8281772633676195e-05,0.0004087653570838415,0.44460648275721293,-0.0002499846622411629,0.0
