session,eligible_assets,gross,net,turnover,expected_return,variance,objective,max_factor_exposure,exposure_equity,exposure_duration,exposure_credit,exposure_commodity,exposure_usd
2011-04-01,19,0.8174932821559909,-4.5102810375396984e-17,0.0070866931000785685,0.00042234726013119214,1.6526095312276315e-05,0.00025990615635004724,5.551115123125783e-17,-1.2294050131943559e-17,-5.551115123125783e-17,-1.0408340855860843e-17,-3.765542366214239e-17,-1.0408340855860843e-17
2011-04-08,19,0.8161091237437891,-2.7755575615628914e-17,0.01067392505304107,0.00043371853274646536,1.5700125258433324e-05,0.00027482004476018303,3.623483434913416e-17,-3.623483434913416e-17,2.42861286636753e-17,-2.0816681711721685e-17,1.1581853244051676e-18,-1.734723475976807e-17
2011-04-15,19,0.8135640308708905,-6.938893903907228e-18,0.005784798285613901,0.0004102939642888832,1.5727801637492254e-05,0.0002524825071528621,1.3877787807814457e-16,-5.008181938775211e-18,-1.3877787807814457e-16,-6.938893903907228e-18,-2.038302935352055e-17,-6.938893903907228e-18
2011-04-25,19,0.8233442694980004,-2.7755575615628914e-17,0.0048579506964850395,0.00041818414403418545,1.6688091823126505e-05,0.0002548196988691729,1.734723475976807e-16,-5.0110380291337144e-17,1.734723475976807e-16,-3.469446951953614e-18,-1.6221945369439178e-17,-3.469446951953614e-18
2011-05-02,19,0.8362662840523372,-2.0816681711721685e-17,0.007357936946194186,0.00041398798477216403,1.8478015027559307e-05,0.00023993104305034373,8.326672684688674e-17,1.564144054915245e-17,-8.326672684688674e-17,-1.0408340855860843e-17,-7.031602389321747e-17,-1.3877787807814457e-17
2011-05-09,19,0.8156949596697114,3.469446951953614e-18,0.0159697115043479,0.0003881806288132105,1.7807731035987794e-05,0.00021772146611064936,1.8735013540549517e-16,1.1306803149964882e-17,-1.8735013540549517e-16,-1.734723475976807e-17,-2.0391144622643638e-17,-1.734723475976807e-17
2011-05-16,19,0.7964935122978921,-6.938893903907228e-17,0.013944859678180172,0.0003167354281085695,1.6379955068552985e-05,0.00015566272023573226,1.5612511283791264e-16,-2.928246117650784e-17,-1.5612511283791264e-16,1.3877787807814457e-17,-3.220685370880769e-17,6.938893903907228e-18
2011-05-23,19,0.7847224493047777,-1.4224732503009818e-16,0.007898235308147754,0.0003161523143884423,1.5616614207509388e-05,0.0001612388425604355,1.2836953722228372e-16,-3.552940894878365e-17,-1.2836953722228372e-16,-1.734723475976807e-17,-2.6685985942239763e-17,3.469446951953614e-18
2011-05-31,19,0.7861423999999558,-4.2674197509029455e-16,0.02841722228437149,0.00028307214620726563,1.582346151511743e-05,0.00012286954414741322,7.630862880085308e-17,-7.630862880085308e-17,6.591949208711867e-17,1.3877787807814457e-17,-1.0058642594878406e-17,-3.122502256758253e-17
2011-06-07,19,0.618998474049633,4.510281037539698e-16,0.24705934104761343,0.00023916071549915437,8.073071666399844e-06,8.953938647488059e-05,1.807581861967833e-15,9.301589873547284e-18,-1.807581861967833e-15,-2.0816681711721685e-16,-4.7341704419566984e-17,-1.2836953722228372e-16
2011-06-14,19,0.6146510070163911,4.163336342344337e-17,0.002295388206879431,0.0002613968912339523,7.895806643123141e-06,0.00016251890627891593,6.938893903907228e-17,1.3594772601300467e-17,-6.938893903907228e-17,-1.0408340855860843e-17,-2.340209967322002e-17,-2.0816681711721685e-17
2011-06-21,19,0.5914045105913246,4.0245584642661925e-16,0.04908806398558787,0.0002638219927231748,7.283814214406089e-06,0.0001608318296712356,3.0357660829594124e-16,9.19016108169245e-17,-3.0357660829594124e-16,-3.426078865054194e-17,-2.4877298356168083e-17,-6.938893903907228e-18
2011-06-28,19,0.5913186701798003,3.226585665316861e-16,0.12309175008946978,0.00026729167356501866,5.630651547733242e-06,0.00015766485920677437,2.5847379792054426e-15,2.179502088388425e-16,2.5847379792054426e-15,1.0408340855860843e-17,-9.72162885510219e-17,-8.326672684688674e-17
2011-07-06,19,0.6430007459024487,-2.6194324487249787e-15,0.249075680146181,0.00031497664981508977,4.12552795139365e-06,0.00018236973155934702,4.711508960753008e-15,7.446845672055168e-16,-4.711508960753008e-15,-4.0939474033052647e-16,-8.442946194450462e-17,-8.673617379884035e-17
2011-07-13,19,0.6481424328610115,0.0,0.0038890180282152146,0.00026844763269470663,4.184191102882145e-06,0.00018459734394766814,3.275292934110735e-17,-1.721537559595661e-17,-2.0816681711721685e-17,6.938893903907228e-18,-3.275292934110735e-17,3.469446951953614e-18
2011-07-20,19,0.6463560456081651,-1.3877787807814457e-17,0.0024560611367871006,0.00025116529057886053,4.285454446175893e-06,0.00016726697215844647,1.8041124150158794e-16,-3.074155471569486e-17,-1.8041124150158794e-16,-6.938893903907228e-18,-3.59991703189374e-18,-1.734723475976807e-17
2011-07-27,19,0.6443127149173509,8.326672684688674e-17,0.0028377781605360766,0.0002770678118436231,4.2391317243456675e-06,0.00019352071940412495,1.3877787807814457e-16,-1.5960669511551343e-18,-1.3877787807814457e-16,0.0,1.94977708042105e-18,-1.0408340855860843e-17
2011-08-03,19,0.6509482550273965,1.214306433183765e-16,0.007244636911790498,0.0002839432033407205,4.48573377960187e-06,0.00019764283499840437,1.6653345369377348e-16,-1.89586738013454e-17,1.6653345369377348e-16,0.0,-4.300589067245695e-18,0.0
2011-08-10,19,0.6444482390408824,-1.5612511283791264e-16,0.013441508039185753,0.00031133882681398027,6.2682896312392935e-06,0.00021550406102957697,9.367506770274758e-17,1.8540498409880048e-18,-9.367506770274758e-17,1.0408340855860843e-17,-1.436099844401934e-17,-3.469446951953614e-18
2011-08-17,19,0.6539203091896746,3.9898639947466563e-16,0.008830068578574789,0.0002935545441093944,7.528590936349825e-06,0.00019143740896891944,3.469446951953614e-16,-2.0695699499044686e-17,-3.469446951953614e-16,-2.42861286636753e-17,-1.091544624368026e-17,3.469446951953614e-18
2011-08-24,19,0.642304380300178,-3.469446951953614e-18,0.003703613759610019,0.00027615099740719635,8.019763635993826e-06,0.00017371968563167548,1.6306400674181987e-16,-2.727623637669505e-17,1.6306400674181987e-16,-1.0408340855860843e-17,8.773745190259447e-19,-1.0408340855860843e-17
2011-08-31,19,0.6533277815060294,5.204170427930421e-17,0.0038471481625546302,0.00024473958723961366,8.595343441110813e-06,0.00013834434507091438,2.0122792321330962e-16,-4.734991681286297e-18,2.0122792321330962e-16,6.938893903907228e-18,-1.5434655797321983e-17,3.469446951953614e-18
2011-09-08,19,0.6555543684605937,-3.677613769070831e-16,0.013218464385637433,0.00015349017238305634,9.007293909827591e-06,4.294108901954141e-05,3.608224830031759e-16,-1.6185732914828358e-18,3.608224830031759e-16,1.3877787807814457e-17,-3.314220681446354e-17,0.0
2011-09-15,19,0.6496579067611306,6.453171330633722e-16,0.006536727562816545,0.0001386356263958517,8.937512306086919e-06,3.034249661805434e-05,2.0469737016526324e-16,-5.7747158575621044e-18,2.0469737016526324e-16,-1.734723475976807e-17,2.256611082496764e-18,-6.938893903907228e-18
2011-09-22,19,0.6062948523717344,5.176414852314792e-15,0.18063076415530777,9.349399655749735e-05,9.135648142115795e-06,-4.679363002337637e-05,8.451572774959004e-15,2.1102630139260638e-16,-8.451572774959004e-15,-2.0816681711721685e-16,4.710453781957967e-18,3.8163916471489756e-16
2011-09-29,19,0.488901024599014,1.3083284455817079e-14,0.1916306712493536,0.00014412726000728813,5.6384775847091075e-06,3.0318033052654123e-05,4.773959005888173e-15,6.343226877194044e-17,4.773959005888173e-15,-5.93275428784068e-16,-1.0708693221327802e-16,1.1796119636642288e-16
2011-10-06,19,0.4696177184074103,1.3877787807814457e-16,0.04796523476624283,0.00012903284443042015,5.43994984504059e-06,4.715955150893735e-05,4.926614671774132e-16,-7.919089347353033e-17,-4.926614671774132e-16,-2.949029909160572e-17,-2.0376097186583246e-17,5.898059818321144e-17
2011-10-13,19,0.4239683891370973,-2.6957602816679582e-15,0.08777962994466573,0.00013286752420915826,4.886705563120425e-06,5.008987105529143e-05,2.8345381597461028e-15,1.24788613980811e-16,-2.8345381597461028e-15,1.7694179454963432e-16,9.535311079204751e-18,-1.734723475976807e-17
2011-10-20,19,0.4403831214601361,2.0625862129364236e-14,0.11023615450864871,0.00010783593855318038,4.584549170630601e-06,2.0362723280870423e-05,1.9794929584371346e-14,-9.777246280489146e-17,1.9794929584371346e-14,-2.411265631607762e-16,-6.475047738090153e-17,-1.0061396160665481e-16
2011-10-27,19,0.44074673243609924,-1.0977330155981235e-14,0.1892241011348613,0.0001506196823082605,5.459165795988588e-06,4.273209489231037e-05,3.4763858458575214e-15,1.833120154496912e-16,-3.4763858458575214e-15,4.787836793695988e-16,-8.587908524136429e-17,1.249000902703301e-16
2011-11-03,19,0.4429271505672254,-4.2327252813834093e-16,0.008129083690620285,0.00013260192653231784,5.6441781859941525e-06,6.02784516221294e-05,7.181755190543981e-16,-2.180970177424386e-17,-7.181755190543981e-16,-1.734723475976807e-18,-2.6180948632082242e-18,3.469446951953614e-18
2011-11-10,19,0.4410705415600325,3.2612801348363973e-16,0.0044019378224961535,0.0001609580041888906,5.642220628817865e-06,8.957043122977923e-05,5.906733435701028e-16,2.624063048393003e-17,5.906733435701028e-16,9.540979117872439e-18,4.343132347961104e-18,-6.938893903907228e-18
2011-11-17,19,0.4358398046121174,-1.0408340855860843e-17,0.004392442439600429,0.00019358301198162982,5.597100691169642e-06,0.0001229240616864969,1.842672763437771e-17,-1.842672763437771e-17,-6.071532165918825e-18,-6.938893903907228e-18,8.853038849790947e-19,3.469446951953614e-18
2011-11-25,19,0.5025164265089329,5.564992910933597e-15,0.2477553699455463,0.00017154263881855356,4.72061749433825e-06,4.945977903073601e-05,7.979727989493313e-15,-2.2620822625047736e-16,-7.979727989493313e-15,-3.608224830031759e-16,2.408215007189808e-17,5.551115123125783e-17
2011-12-02,19,0.6211010406633499,-1.3211653993039363e-14,0.2499770678175798,0.0002684314769781742,8.19448949384845e-06,0.00011707001194317804,1.3725132141928498e-14,-3.6131608770596417e-16,-1.3725132141928498e-14,-1.8041124150158794e-16,-7.567436714935279e-17,-3.2959746043559335e-16
2011-12-09,19,0.6229992580290762,-9.246076126956382e-15,0.04481045056545324,0.00022235657882393957,8.655843782328187e-06,0.0001103084055063273,1.9567680809018384e-15,3.565813169824623e-17,-1.9567680809018384e-15,9.71445146547012e-17,-4.668392900355102e-17,2.42861286636753e-17
2011-12-16,19,0.6972523959878919,-1.718417075302625e-14,0.2434709006767773,0.0002561201462808097,1.2667655824724274e-05,7.618237842330671e-05,1.686498163344652e-14,-4.759750040858484e-16,-1.686498163344652e-14,1.6653345369377348e-16,-1.6458262650999527e-16,1.7694179454963432e-16
2011-12-23,19,0.6408179230746983,-2.2728346982248127e-14,0.19424810225434858,0.0003016262176444742,1.294699378411844e-05,0.0001359551532593564,2.528532938583794e-14,6.898957401852299e-17,-2.528532938583794e-14,-2.276011410590195e-16,1.2595709775846862e-18,2.5326962749261384e-16
2012-01-03,19,0.6479352282748271,4.0939474033052647e-16,0.005359951716479069,0.00042840171770810504,1.3089463866000018e-05,0.00029974959211627683,2.09576279941448e-16,3.1171977597914967e-17,2.09576279941448e-16,-1.734723475976807e-18,-3.4905761169275514e-17,-1.3877787807814457e-17
2012-01-10,19,0.6493464511839536,4.5102810375396984e-17,0.002773581113780408,0.00034100921749461984,1.340899897132295e-05,0.0002111424513388097,2.0065074353285992e-17,2.0065074353285992e-17,-4.553649124439119e-18,-4.0115480381963664e-18,1.1671121423615992e-18,-3.469446951953614e-18
2012-01-18,19,0.6511569876134401,-1.7243151351209463e-14,0.02894453582004745,0.0002661179605731115,1.3284156875912322e-05,0.00013143293241143453,1.4726067587567115e-14,-1.1607041725822898e-16,-1.4726067587567115e-14,2.1250362580715887e-17,-4.436311220587179e-18,-3.469446951953614e-18
2012-01-25,19,0.6608666137098662,2.373101715136272e-15,0.015050578053657775,0.0002844960078046653,1.3767490278496824e-05,0.00014926490040853105,1.4302795059428774e-15,-1.901105315150073e-17,1.4302795059428774e-15,-7.24247051220317e-17,-2.6813537192742868e-17,6.938893903907228e-17
2012-02-01,19,0.5744205068139338,-1.0005191120043833e-13,0.24530036848866663,0.00029258997824135804,1.2100643116125186e-05,0.00012713704748791566,1.0121417592934279e-13,-7.217174492052581e-16,-1.0121417592934279e-13,-1.0443035325380379e-15,-1.1565507644015523e-16,4.85722573273506e-16
2012-02-08,19,0.5756380445722309,-6.938893903907228e-18,0.00264686302820975,0.000374465417560106,1.0981268496088517e-05,0.0002638295188322166,2.6849291410215283e-17,-2.262407944650633e-17,-1.3877787807814457e-17,0.0,-2.6849291410215283e-17,3.469446951953614e-18
2012-02-15,19,0.5727309558020646,-1.0408340855860843e-17,0.004032549155223595,0.0003227660217943108,1.0364848098749548e-05,0.000215212271616233,6.765421556309548e-17,-1.4298607326803124e-17,-6.765421556309548e-17,-1.0408340855860843e-17,-3.7898687462280664e-17,6.938893903907228e-18
2012-02-23,19,0.5750765900356377,3.122502256758253e-17,0.0063340414147753385,0.0003101252003174313,9.874096858943985e-06,0.00020433751580072664,1.474514954580286e-16,-1.9849492266437096e-17,1.474514954580286e-16,-6.938893903907228e-18,-1.2955812695912547e-17,3.469446951953614e-18
2012-03-01,19,0.5900737109432552,-2.909478213908301e-14,0.14225445049960794,0.0002678923499322652,1.1456415961924796e-05,0.00012529910798507135,3.045133589729687e-14,-2.6954349824909946e-16,-3.045133589729687e-14,-1.474514954580286e-16,-1.0210472323375987e-16,-6.938893903907228e-17
2012-03-08,19,0.5822135932500565,6.245004513516506e-17,0.004434732254642878,0.0002738705672062785,1.0457622638873448e-05,0.0001648649440123913,1.8908485888147197e-16,2.371258935352466e-17,1.8908485888147197e-16,5.204170427930421e-18,-4.791982476307124e-18,0.0
2012-03-15,19,0.5704807668746465,-5.079270337660091e-15,0.24321734053595004,0.00025954716193637864,9.581933837581905e-06,0.00010784766280746908,7.889522368742519e-15,-2.638287793272539e-16,-7.889522368742519e-15,-1.3530843112619095e-16,-9.906681064377908e-18,1.1796119636642288e-16
2012-03-22,19,0.6853893089997019,-4.603956105242446e-15,0.24859934560792926,0.00038351384189718666,1.1790991288437275e-05,0.00020866161821016938,7.771561172376096e-16,-2.707895876788916e-16,-7.771561172376096e-16,9.020562075079397e-17,1.4306020641998196e-16,2.0816681711721685e-17
2012-03-29,19,0.6844095453804216,-1.3877787807814457e-17,0.0034115227625905746,0.00039500794843022716,1.0676657402682134e-05,0.00027531286888099726,3.7470027081099033e-16,-5.038698864992352e-18,-3.7470027081099033e-16,6.938893903907228e-18,-6.715457244766075e-18,1.0408340855860843e-17
2012-04-05,19,0.6827482350602346,-4.163336342344337e-17,0.003487967534604353,0.0003897949610192103,9.690183541337789e-06,0.0002751765598670714,2.8969589928678894e-17,2.4800615826216835e-17,2.7755575615628914e-17,0.0,-2.8969589928678894e-17,3.469446951953614e-18
2012-04-13,19,0.6811527858042855,1.3877787807814457e-17,0.007316280399097313,0.00034850042654291873,9.506397112958435e-06,0.000234186980815513,3.7470027081099033e-16,-1.68371979953637e-17,3.7470027081099033e-16,-6.938893903907228e-18,-2.058752317646558e-17,-1.3877787807814457e-17
