experiment,status,reason,eligible,train_sessions,train_total_return,train_cagr,train_annual_volatility,train_sharpe,train_max_drawdown,train_positive_day_rate,train_status,train_gross_sharpe,train_gross_cagr,train_total_transaction_cost,train_total_borrow_cost,train_annual_turnover,train_average_gross,train_average_abs_daily_net,train_average_abs_daily_beta,train_maximum_rebalance_net,train_maximum_rebalance_beta,train_maximum_rebalance_sector,train_worst_calendar_year_return,train_average_eligible_names,train_neutrality_failures,development_sessions,development_total_return,development_cagr,development_annual_volatility,development_sharpe,development_max_drawdown,development_positive_day_rate,development_status,development_gross_sharpe,development_gross_cagr,development_total_transaction_cost,development_total_borrow_cost,development_annual_turnover,development_average_gross,development_average_abs_daily_net,development_average_abs_daily_beta,development_maximum_rebalance_net,development_maximum_rebalance_beta,development_maximum_rebalance_sector,development_worst_calendar_year_return,development_average_eligible_names,development_neutrality_failures,robust_sharpe,worst_calendar_year
A00,REFERENCE_ONLY,OK,False,1259.0,0.0064641023702625144,0.0012905154896405424,0.010025856959561198,0.1336371958328301,-0.024185859381437247,0.4233518665607625,COMPLETED,0.7403643586868437,0.0074111822776261604,0.018801752642655614,0.011646202931286535,10.708499236918179,0.1553900949690054,0.0004697878662049264,0.002146443524165778,4.8867160318266656e-15,5.6690763194922056e-15,7.533036694429285e-16,-0.012790561571771386,154.14285714285714,0.0,502.0,-0.00467852146290082,-0.002351322932793831,0.006660010494516828,-0.35014140304916125,-0.012687377178089876,0.4760956175298805,COMPLETED,0.7251138933733772,0.004814767858194013,0.008778053951011722,0.005479749720901277,12.549801298804768,0.1821789501626582,0.0003927357051783662,0.002544010559970089,1.366962099069724e-15,1.5230872119076366e-15,2.7945310995813877e-16,-0.005856622941023182,182.75247524752476,0.0,-0.35014140304916125,-0.012790561571771386
A08,COMPLETED,OK,False,1259.0,-0.02183773453633131,-0.004409697525870726,0.010488518341536765,-0.41611643655487696,-0.029938631856771036,0.40984908657664815,COMPLETED,-0.044985155101210844,-0.0005259857832830006,0.00941862074469712,0.010031725754428053,5.354249618459091,0.13375070590288066,0.0008399412009808545,0.002283142554301672,1.353951672999898e-15,1.6254358969902682e-15,3.3550636227563935e-16,-0.01408490170890564,92.5952380952381,0.0,502.0,-0.002003474193168042,-0.0010062303142375217,0.007817603258115369,-0.12487646665551254,-0.013354491011039027,0.5099601593625498,COMPLETED,0.46013385886641067,0.003577662114984115,0.004394973766950709,0.004724927293763339,6.274900649402386,0.1572668482020779,0.0006701645346019843,0.0033565556611011194,1.1579279202145187e-15,1.3079815008865125e-15,3.2634485391813683e-16,-0.003564576398792707,110.15686274509804,0.0,-0.41611643655487696,-0.01408490170890564
A01,COMPLETED,OK,False,1259.0,-0.022155882825246165,-0.004474520753784406,0.010231226694034909,-0.4332055778859454,-0.0326275462753719,0.409054805401112,COMPLETED,-0.010288762686490635,-0.0001572985000344307,0.009406784032666446,0.01221146550808458,5.354249618459089,0.16272825312579814,0.0008318698197794551,0.0019063191200162568,1.6028844918025698e-15,1.8561541192951836e-15,2.368710696337706e-16,-0.013909569854262949,154.57142857142858,0.0,502.0,0.0003073612573960549,0.0001542810952508411,0.008230245539774174,0.022851540251115077,-0.014041141228659515,0.5179282868525896,COMPLETED,0.6491586156797006,0.005328864178005377,0.004390984345184175,0.005889212812095897,6.274900649402382,0.1960244672155239,0.0007438749158484158,0.0024067434153749313,5.898059818321144e-16,6.643990912991171e-16,1.4354836763708079e-16,-0.0033230894833121694,183.2156862745098,0.0,-0.4332055778859454,-0.013909569854262949
A03,COMPLETED,OK,False,1259.0,-0.012879540499801001,-0.0025913361414365843,0.010655019944923969,-0.23819463020946818,-0.03095517234931766,0.40667196187450355,COMPLETED,0.1661303429234182,0.001712192426867043,0.00940648034136201,0.012102616168635696,5.354249618459088,0.16136876491591454,0.0008479206073949264,0.002166468573340992,4.535000847072368e-15,5.725454832461452e-15,7.634951698642922e-16,-0.013183022762024432,154.57142857142858,0.0,502.0,-0.014327953109816716,-0.007218364416026635,0.00804558170775999,-0.8964085482122762,-0.021517258995146893,0.5099601593625498,COMPLETED,-0.26330312796164185,-0.0021556836644734956,0.004390961148474345,0.005741973251596716,6.274900649402381,0.19082406283150855,0.0007139798008795787,0.0033479507288673134,6.847820921418446e-16,9.24173931826644e-16,2.3483819056036026e-16,-0.01393607653668616,183.2156862745098,0.0,-0.8964085482122762,-0.01393607653668616
A06,COMPLETED,OK,False,1259.0,0.0075259664081308575,0.0015018752803144242,0.013229911326548521,0.12002980420082213,-0.03274148772986096,0.41540905480540113,COMPLETED,0.583733220187097,0.007670562381447699,0.018813328019373198,0.01186623864016821,10.708499236918176,0.1584125259573431,0.0006121248198483593,0.0021676205109184034,5.618986179123375e-15,7.1002231871730714e-15,9.471590178833367e-16,-0.014913219571347613,154.57539682539684,0.0,502.0,-0.015451218725569094,-0.007786463217078321,0.008075146788378534,-0.9639787911866367,-0.01976845052976217,0.48804780876494025,COMPLETED,-0.06693016305802156,-0.0005743105576808682,0.008782044768371675,0.005645467151576043,12.549801298804764,0.18780691581826459,0.00047373655570218516,0.0024689791797813474,1.132774429812855e-15,1.3322676295501878e-15,2.476317761956892e-16,-0.010870586977381858,183.22772277227722,0.0,-0.9639787911866367,-0.014913219571347613
A02,COMPLETED,OK,False,1259.0,-0.015688336923094903,-0.0031600487104804786,0.010611793332465688,-0.2929545349664702,-0.030296823132132222,0.4074662430500397,COMPLETED,0.11174022982901807,0.0011286735975448714,0.009406422232936657,0.012041127810990232,5.354249618459088,0.16055529271603228,0.00083889264554285,0.0020864414491690918,1.6254358969902682e-15,1.9611048895917804e-15,3.937822290467352e-16,-0.01155069223671179,154.57142857142858,0.0,502.0,-0.017167420362718344,-0.008655066911545162,0.007969887027639103,-1.0867008801248998,-0.023299411486281896,0.5039840637450199,COMPLETED,-0.4489763374828111,-0.003614622283860225,0.004390907644713678,0.005712118648490508,6.274900649402384,0.1897965157502394,0.0007035024615341119,0.0029747332485925196,1.263746052249104e-15,1.6323747908941755e-15,4.056000327268272e-16,-0.015071565986507607,183.2156862745098,0.0,-1.0867008801248998,-0.015071565986507607
A04,COMPLETED,OK,False,1259.0,-0.024577142735330404,-0.004968409876733859,0.01105235780499309,-0.4451284191800452,-0.03012749294522743,0.40270055599682286,COMPLETED,-0.1474759460955842,-0.001687208263234874,0.004483547259620844,0.011963146116051877,2.5520255190786307,0.15937269184612238,0.0013453868026865048,0.003361378208039814,1.25507243486922e-15,1.465841337200402e-15,3.3133218391157016e-16,-0.010733994270182068,154.83333333333334,0.0,502.0,-0.02434518730921731,-0.012296089422959788,0.006978853177835229,-1.769302623198945,-0.024913889654457955,0.4541832669322709,COMPLETED,-1.214742013918341,-0.008440772748965153,0.002107754006019485,0.005652145817077827,3.011952311713145,0.18747611291577465,0.0010135783727648524,0.0035137804087525073,7.91033905045424e-16,9.020562075079397e-16,1.721713049906981e-16,-0.016753541476296152,183.41666666666666,0.0,-1.769302623198945,-0.016753541476296152
A07,COMPLETED,OK,False,1259.0,-0.04895141035420669,-0.00999570543648498,0.02213765035540263,-0.44272894374372995,-0.05969650141431293,0.40270055599682286,COMPLETED,-0.14530806949988118,-0.0034506958316470326,0.00898451338214687,0.023931806842886337,5.104050936076245,0.3188090713863919,0.0026951778377624796,0.006722505573384998,2.4858587410747646e-15,2.9160701631170127e-15,6.574601973952099e-16,-0.021505430063195496,154.83333333333334,0.0,502.0,-0.04826236780618143,-0.024525711882900647,0.013974851964647305,-1.7698069681000859,-0.04937482491474743,0.45617529880478086,COMPLETED,-1.215459220464395,-0.01688858400112958,0.004221935784679589,0.011311026164769722,6.023904502948201,0.3751709190162207,0.002031850919439629,0.007035575137754433,1.5404344466674047e-15,1.7486012637846216e-15,3.3523531173251797e-16,-0.03334047678108054,183.41666666666666,0.0,-1.7698069681000859,-0.03334047678108054
A05,BLOCKED,NO_ADMITTED_MOMENTUM_FAMILY,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
