candidate,eligible,train_sessions,train_total_return,train_cagr,train_annual_volatility,train_sharpe,train_max_drawdown,train_positive_day_rate,train_gross_total_return,train_total_transaction_cost,train_total_borrow_cost,train_annual_turnover,train_average_gross,train_average_abs_net,train_average_abs_beta,train_missing_held_sessions,validation_sessions,validation_total_return,validation_cagr,validation_annual_volatility,validation_sharpe,validation_max_drawdown,validation_positive_day_rate,validation_gross_total_return,validation_total_transaction_cost,validation_total_borrow_cost,validation_annual_turnover,validation_average_gross,validation_average_abs_net,validation_average_abs_beta,validation_missing_held_sessions
momentum_252_skip_21,True,1259,-0.08782465646202753,-0.01823097936386775,0.05575267071527258,-0.3020310132031166,-0.11943177661771187,0.46068308181096107,-0.015684814065253905,0.012181161627238661,0.06392251054692077,6.936472835046727,0.8533584370995062,0.004327883087899063,0.007652645386634691,0,502,0.007387995917487178,0.003701917433969193,0.040467949288793645,0.1115262514074557,-0.045289784786227805,0.5418326693227091,0.042479125622021385,0.003951230689404735,0.03029048190026415,5.650225116444521,1.0080695022027628,0.0042200235679701985,0.010637869274772529,0
momentum_63_skip_5,True,1259,-0.04740174760191096,-0.009673031744611649,0.0492608343010219,-0.17267071849015161,-0.07980808138872231,0.49007148530579825,0.03539365871645961,0.017126870657840427,0.06621043346634978,9.749382928761799,0.8840326414226384,0.004497536984376712,0.011660799370527124,0,502,-0.0009342273393492251,-0.00046908382709143215,0.03588314622082831,0.004847130617449848,-0.03799358026962829,0.5338645418326693,0.033168633455222585,0.005346454428440653,0.028221584004779986,7.641856695047226,0.9403284805898041,0.004943662140388645,0.016112558484797326,0
blend_rev3_mom63,True,1259,0.019815257099788708,0.0039351374773610726,0.027337198353549134,0.15732458746753064,-0.0528948060301051,0.48768864177918986,0.08140238979546233,0.017132223008208235,0.04150642474023554,9.757744241461477,0.5549539394397092,0.0037837024944503916,0.008303488265813263,0,502,-0.001618579158543798,-0.0008128415750912055,0.02174082687869994,-0.02654431524276649,-0.024720847970967075,0.5219123505976095,0.021885212331212545,0.005353542841068278,0.017916332002025786,7.655378486055777,0.5977268448642613,0.0041308087388136246,0.012307712267982702,0
momentum_126_skip_21,True,1259,-0.08017466181569333,-0.016588442226946554,0.05350681185824749,-0.28580607032715794,-0.1189839227846613,0.49722001588562353,0.001712532563050706,0.016203174322331707,0.06907272201280731,9.223556339570843,0.9242154623802282,0.006377349805062482,0.006832637016368488,0,502,-0.00502956514976749,-0.0025279716107283745,0.03703810263805385,-0.04983405304571021,-0.040504888323783406,0.5318725099601593,0.03015356606364472,0.005064113316731549,0.02968679213241243,7.238401464501362,0.9928701409652583,0.007636717291798069,0.01008621867473355,0
momentum_21_skip_5,True,1259,-0.10392744380395602,-0.021724753290628618,0.03719873594981183,-0.5718229698485605,-0.12408660383168202,0.4797458300238284,-0.04376521852362536,0.01713593754507181,0.0478375831956389,9.757744241461477,0.6377112045158776,0.004267734585268863,0.012217267745579227,0,502,-0.016033329311678224,-0.008080996366981119,0.02888966187082144,-0.2664310734450915,-0.04333325399672705,0.48804780876494025,0.010732799627513057,0.005354548115187941,0.021485102217116782,7.655378486055777,0.7120058828895717,0.006093932059293033,0.019922222321048417,0
reversal_3,True,1259,0.02523774566105219,0.005001331065723091,0.022312182903447244,0.2347130750581716,-0.0602928819139954,0.44797458300238285,0.06919926210859884,0.017133072615417667,0.024856348379471656,9.757744241461477,0.3319677568585347,0.0027704356161077867,0.010585200220760706,0,502,-0.016904903311320996,-0.008522152918254977,0.013097092212359843,-0.6469321948301076,-0.027336136956497836,0.48804780876494025,-0.0008573449156983326,0.005353665299317045,0.010837088697994145,7.655378486055777,0.3602941671272297,0.0024382439442394367,0.01403017174528915,0
reversal_5,True,1259,0.024307322078352733,0.004818708160044816,0.02234587791659259,0.22626151766066088,-0.04733018587759319,0.42811755361397935,0.06756459482715327,0.017133068007593323,0.024233752854541712,9.757744241461477,0.3228363935628168,0.0037866961859923795,0.011404544703007339,0,502,-0.02190732530944095,-0.01105795851564395,0.014316265339354935,-0.7695461374428422,-0.03131054807585343,0.4940239043824701,-0.006180908582689271,0.005353729501855356,0.010595900576025635,7.655378486055777,0.3494871819433247,0.0034334209913233576,0.016961848406559538,0
reversal_10,True,1259,-0.0027401673557556627,-0.0005490707929101113,0.029189895177337274,-0.004260981839520055,-0.05632338877406562,0.4352660841938046,0.04988381679485254,0.01713383256299198,0.03429275431589467,9.757744241461477,0.456472510893046,0.004415946115498998,0.013567083789827978,0,502,-0.03466619098471757,-0.017555025305271754,0.020263091481000427,-0.8639063554651376,-0.052075972896653555,0.4900398406374502,-0.014246770054353153,0.005354072598912233,0.015575973334321987,7.655378486055777,0.513931897137333,0.0045730755524254095,0.019784597921660953,0
reversal_1,True,1259,0.008533741220632107,0.0017023041017529827,0.017464680321676654,0.10609592322264151,-0.04392376733833403,0.44797458300238285,0.05144794236644956,0.017132571592257104,0.02454088649039691,9.757744241461477,0.3274379211765498,0.0026113350924182816,0.009580780268084921,0,502,-0.04472283716752612,-0.022706264648555963,0.011105700752211515,-2.0624922669246812,-0.052569369064603855,0.41434262948207173,-0.029025810988004386,0.0053536063582177145,0.010943561305288592,7.655378486055777,0.3594088718653528,0.0046659088633012455,0.012352340795962573,0
