session,gross_return,transaction_cost,borrow_cost,net_return,gross,net,turnover
2011-11-28,0.0053219262860786706,2.7196344172371655e-05,1.7602039669083202e-05,0.005277127902237216,0.9999999999845934,0.5716837013702356,0.13021037331921742
2011-11-29,-0.0057801570335493544,0.0,5.739500242824806e-06,-0.005785896533792179,0.9929601970329222,0.5739766793067113,0.0
2011-11-30,0.00036875588031280764,0.0,5.8744266101759506e-06,0.0003628814537026317,1.00033632308737,0.5715031805445255,0.0
2011-12-01,-0.0028089687272455912,0.0,5.818601103773697e-06,-0.002814787328349365,0.9964223705591628,0.5716644899836829,0.0
2011-12-02,0.006914623433095059,0.0,5.906561209802805e-06,0.006908716871885256,1.0016402166652107,0.5704612483496062,0.0
2011-12-05,0.006480393028622232,1.6987807846547404e-05,2.054794520535602e-05,0.006442857275570329,0.9999999999921749,0.49999999999517847,0.08256352282720959
2011-12-06,-0.0041612324245702895,0.0,6.648623229200001e-06,-0.004167881047799489,0.9885875974901415,0.5032381017585414,0.0
2011-12-07,0.005685623252733035,0.0,6.709021952944022e-06,0.0056789142307800905,0.9909242707892849,0.5011656682243711,0.0
2011-12-08,0.0016453129095989425,0.0,6.56915942825694e-06,0.0016387437501706856,0.9835378184125492,0.5039891801497924,0.0
2011-12-09,-6.7877108298908e-05,0.0,6.57290634260885e-06,-7.445001464151685e-05,0.9846294063547664,0.5048072433443201,0.0
2011-12-12,0.007330331087862802,5.334953705166402e-06,2.0547945206736683e-05,0.007304448188950899,1.0000000000242022,0.49999999999360933,0.026141504572010754
2011-12-13,0.001190268785529606,0.0,6.679197644249408e-06,0.0011835895878853566,0.9912328632974785,0.5036514352672717,0.0
2011-12-14,0.011470615979457713,0.0,6.721054646335512e-06,0.011463894924811377,0.9948818742395955,0.5042448850571033,0.0
2011-12-15,-0.00036204800663546465,0.0,6.4427698344643375e-06,-0.000368490776469929,0.980192598257668,0.5098704003417716,0.0
2011-12-16,0.0039281056577518654,0.0,6.4319876290530746e-06,0.003921673670122813,0.9792312675937055,0.509696170672831,0.0
2011-12-19,0.0028038575631453297,5.760140574259241e-06,2.054794520523177e-05,0.0027775494773658385,1.0000000000017022,0.5000000000077293,0.028226637297916093
2011-12-20,-0.006887063590369654,0.0,6.850102379077244e-06,-0.006893913692748731,1.001468636929065,0.5014111632564263,0.0
2011-12-21,-0.005513535232454535,0.0,6.944517770352442e-06,-0.005520479750224887,1.0049067692898281,0.49795697205410017,0.0
2011-12-22,0.0013548823475208927,0.0,7.029222733524314e-06,0.0013478531247873684,1.0083103112556526,0.49517705170837767,0.0
2011-12-23,-0.00023857939323254564,0.0,7.023741988724072e-06,-0.00024560313522126973,1.0085967479532425,0.49586358277638526,0.0
2011-12-27,-0.0024540041269399114,5.135065685473431e-05,3.2876712329239676e-05,-0.002538231496123885,1.000000000003152,0.3999999999945275,0.250000000002603
2011-12-28,0.003770913768753391,0.0,8.301487027593638e-06,0.0037626122817257975,1.004566180404786,0.3985576273904504,0.0
2011-12-29,0.004845321701487745,0.0,8.233012140705237e-06,0.00483708868934704,1.0018302956356464,0.40082040936416397,0.0
2011-12-30,0.003996589794136074,0.0,8.061811247935319e-06,0.0039885279828881385,0.9922251568894763,0.4037129357901978,0.0
2012-01-03,-0.0030555335500479426,0.0,3.189453462241618e-05,-0.0030874280846703585,0.9881650818130344,0.406089824953939,0.0
2012-01-04,-0.006870438484630898,1.3823702663177128e-05,8.219178082295989e-06,-0.006892481365376371,1.0000000000191611,0.40000000001155395,0.06829887216923061
2012-01-05,0.010976153293355563,0.0,8.421907479855295e-06,0.010967731385875708,1.0106572514822785,0.3958580054528417,0.0
2012-01-06,-0.00296473689775354,0.0,8.05359669604419e-06,-0.002972790494449584,0.9903330774053186,0.4024205185940927,0.0
2012-01-09,-0.0002618046583884858,0.0,2.4630473199682712e-05,-0.0002864351315881685,0.9999883352823287,0.40064682075671604,0.0
2012-01-10,0.002795616619428538,0.0,8.20615179360146e-06,0.0027874104676349366,0.9995488142250407,0.40049973329213423,0.0
2012-01-11,0.011392221814432014,1.6782997770515509e-06,8.219178082685517e-06,0.011382324336572276,1.0000000000351845,0.3999999999991416,0.008300159926613884
2012-01-12,0.004482569208259336,0.0,7.924044862869539e-06,0.004474645163396466,0.9852175961358649,0.40676232114638844,0.0
2012-01-13,0.008227712020504065,0.0,7.757555887244776e-06,0.00821995446461682,0.9757144926132254,0.4094129128443567,0.0
2012-01-17,0.00840331310139271,0.0,3.0089774670726848e-05,0.008373223326721982,0.9633740146150965,0.4142356268743318,0.0
2012-01-18,-0.0012411578489239063,0.0,7.279571457820509e-06,-0.0012484374203817269,0.9505381916973202,0.41912947527642314,0.0
2012-01-19,0.004548588496070086,5.068865718961636e-05,8.219178082161951e-06,0.004489680660798308,0.9999999999897015,0.399999999991879,0.24797467774625054
2012-01-20,-0.004076104482276629,0.0,7.961994569705058e-06,-0.004084066476846334,0.9839660162344397,0.40274041264597066,0.0
2012-01-23,-0.015342266850541129,0.0,2.409175890747808e-05,-0.015366358609448608,0.986531956611553,0.40029915652958636,0.0
2012-01-24,-0.0005485872264967761,0.0,8.535826097909285e-06,-0.0005571230525946854,1.0140798969476221,0.3909645918002445,0.0
