session,gross_return,transaction_cost,borrow_cost,net_return,gross,net,turnover
2014-07-16,0.00030954356019366914,5.037951258036427e-05,1.213121102486796e-05,0.00024703283658843693,1.00000000002072,0.11442159520535891,0.25000000002017675
2014-07-17,-0.009669093487158636,0.0,1.2158000253038163e-05,-0.009681251487411675,1.0022368218784485,0.1147028034066625,0.0
2014-07-18,0.0073279940213797955,0.0,1.2421262647677728e-05,0.007315572758732118,1.0128126816544287,0.10606050837395484,0.0
2014-07-21,-0.002187322372713239,0.0,3.6736291087918975e-05,-0.002224058663801158,1.0064814412392615,0.11256502476656627,0.0
2014-07-22,0.0019256362238756815,0.0,1.2293822932919933e-05,0.0019133424009427616,1.008072810175642,0.11062373607248704,0.0
2014-07-23,0.0018706282999952767,5.185304484374631e-05,8.775834789765627e-06,0.0018099994203617648,1.000000000003701,0.35936406035081014,0.25000000000053535
2014-07-24,0.0019284847020411538,0.0,8.757413311463692e-06,0.00191972728872969,0.999873207112632,0.3605820353757824,0.0
2014-07-25,-0.00496759138385517,0.0,8.690344486197993e-06,-0.004976281728341368,0.9962110796518135,0.36181593215936014,0.0
2014-07-28,0.0009782380655080252,0.0,2.639035187550786e-05,0.0009518477136325174,1.0007982285893788,0.3586329996186879,0.0
2014-07-29,-0.0017302445436682115,0.0,8.779815668949382e-06,-0.001739024359337161,1.000195811886126,0.3592692680528214,0.0
2014-07-30,0.0004954308062253309,5.1361310830258496e-05,1.0155002013309553e-05,0.00043391449338176283,0.9999999999765767,0.25868485300497956,0.24743943495482398
2014-07-31,-0.009108574610122776,0.0,1.0124356265457453e-05,-0.009118698966388233,0.9981458778858161,0.259067870507422,0.0
2014-08-01,-0.0015565610399737712,0.0,1.0206114926395984e-05,-0.001566767154900167,0.9973059646502328,0.252259575023326,0.0
2014-08-04,0.003626532703652473,0.0,3.069412801746313e-05,0.0035958385756350098,0.9979868720375173,0.25109642361258133,0.0
2014-08-05,-0.005377333487596071,0.0,1.0205994508830598e-05,-0.005387539482104901,0.9988478946095413,0.25381029546490774,0.0
2014-08-06,-0.0030718705428893138,3.2785383002473004e-05,1.1011968948426162e-05,-0.003115667894840213,0.9999999999893878,0.19612626675427794,0.15690082624505827
2014-08-07,0.00043435910467054333,0.0,1.1137221770047366e-05,0.000423221882900496,1.0066749587198838,0.19365776950642621,0.0
2014-08-08,0.0013391472628642783,0.0,1.1090087330926194e-05,0.001328057175533352,1.0035863944830283,0.19401001932541614,0.0
2014-08-11,0.0026078810613394195,0.0,3.3457795065707446e-05,0.002574423266273712,1.009229755745436,0.19509007581322138,0.0
2014-08-12,-0.0004274056505139491,0.0,1.1134081337617186e-05,-0.00043853973185156627,1.009978243210088,0.19719030556403316,0.0
2014-08-13,0.005948923088014931,5.51651619643059e-05,1.0971517208095204e-05,0.00588278640884253,1.000000000010321,0.19907924381937123,0.25000000000799316
2014-08-14,0.0011001734348367236,0.0,1.0887011939340678e-05,0.001089286422897383,0.9985809555145111,0.20382908394264163,0.0
2014-08-15,0.001516976686947934,0.0,1.0891005719820169e-05,0.001506085681228114,0.9997496911598224,0.20470627361294993,0.0
2014-08-18,0.0047487936198465945,0.0,3.256897894681808e-05,0.004716224640899777,0.9984249485262526,0.2059131274870128,0.0
2014-08-19,0.002450140645916389,0.0,1.0794134694836761e-05,0.0024393465112215523,0.9976448885972962,0.20967305587421256,0.0
2014-08-20,0.002750883123821459,5.244163350910454e-05,1.4224561456131853e-05,0.002684216928856223,0.9999999999850141,-0.038392986312611066,0.2500000000226492
2014-08-21,-0.0005702019601580806,0.0,1.4141485223701051e-05,-0.0005843434453817817,0.9967817331635287,-0.035546688166647966,0.0
2014-08-22,-0.0009019466502905847,0.0,1.4179306015166462e-05,-0.0009161259563057511,0.9989513319727473,-0.036138007134404196,0.0
2014-08-25,-0.002196595166143075,0.0,4.2545449298538004e-05,-0.002239140615441613,0.9981986814343318,-0.037073918163426284,0.0
2014-08-26,-0.0009995111776735337,0.0,1.4302218926813601e-05,-0.0010138133966003473,1.004703338792015,-0.03935864286537778,0.0
2014-08-27,-0.0009211398408971911,5.092237690389339e-05,1.1764791233856008e-05,-0.0009838270090349406,0.9999999999707482,0.14117023989925964,0.25000000005125694
2014-08-28,-0.00450592162819975,0.0,1.1820333326341762e-05,-0.004517741961526091,1.0032715496169162,0.14038721679396768,0.0
2014-08-29,0.000193090783587915,0.0,1.195751564238094e-05,0.00018113326794553405,1.0093965996108174,0.13649795771700862,0.0
2014-09-02,0.0075584624829390145,0.0,4.797615611618319e-05,0.007510486326822831,1.0122311428085462,0.13666629368820277,0.0
2014-09-03,0.0036761995266126595,0.0,1.1704422202321437e-05,0.0036644951044103383,0.9975724535806884,0.1431496328112234,0.0
2014-09-04,-0.0007416254046457572,5.0761265800411504e-05,8.453936330944867e-06,-0.0008008406067771136,1.000000000026619,0.38286264786764357,0.2500000000208191
2014-09-05,0.004592537119778933,0.0,8.423287468801747e-06,0.004584113832310131,0.9973272709851035,0.38242728576257595,0.0
2014-09-08,-0.0030078353746449175,0.0,2.511098446100619e-05,-0.0030329463591059237,0.9962877309379439,0.3852537757201266,0.0
2014-09-09,-0.008445108559576716,0.0,8.426623728086946e-06,-0.008453535183304803,0.9985523308157902,0.38340879866544325,0.0
2014-09-10,0.0013389074930418281,0.0,8.595796154941971e-06,0.0013303116968868861,1.0056536023650653,0.3781604830543015,0.0
2014-09-11,0.003750995702090766,5.053373366089578e-05,7.388483656028063e-06,0.0036930734847738424,1.0000000000235687,0.4606406931335202,0.2500000000175619
2014-09-12,-0.007325033792267572,0.0,7.2370594774894495e-06,-0.007332270851745061,0.9909883084963875,0.4626829666396577,0.0
2014-09-15,-0.005280397748936207,0.0,2.1811920340979962e-05,-0.005302209669277187,0.9894781307125713,0.4587214024153921,0.0
